Day,Era,Year,Month,Notes,Region,Event ID,Event type,Description,Event title,Date display,Source 1 URL,Calendar date,Original date,Source 1 name,Date certainty,Event category,Modern country,Calendar system,Coverage status,Significance scope,Source reliability,Target event count,Verification status,Verified event count,Historical significance score
27,CE,1793,August,Selection from the date-page events list; consult linked citations for primary-source verification.,Europe,GHCD-AUG-27-1793-06,event,"French Revolutionary Wars: The city of Toulon revolts against the French Republic and admits the British and Spanish fleets to seize its port, leading to the Siege of Toulon by French Revolutionary forces.",French Revolutionary Wars,27 August 1793 CE,https://en.wikipedia.org/wiki/August_27,08-27,27 August 1793,Wikipedia — August 27,reported,military,United Kingdom,Gregorian date-page convention,meets target,international,secondary reference with citations,20,date-page verified,20,95
27,CE,1791,August,Selection from the date-page events list; consult linked citations for primary-source verification.,Americas,GHCD-AUG-27-1791-07,event,"French Revolution: Frederick William II of Prussia and Leopold II, Holy Roman Emperor, issue the Declaration of Pillnitz, declaring the joint support of the Holy Roman Empire and Prussia for the French monarchy, agitating the French revolutionaries and contributing to the outbreak of the War of the First Coalition.",French Revolution,27 August 1791 CE,https://en.wikipedia.org/wiki/August_27,08-27,27 August 1791,Wikipedia — August 27,reported,military,United States,Gregorian date-page convention,meets target,international,secondary reference with citations,20,date-page verified,20,95
27,CE,1776,August,Selection from the date-page events list; consult linked citations for primary-source verification.,Americas,GHCD-AUG-27-1776-08,event,"American Revolutionary War: Members of the 1st Maryland Regiment repeatedly charged a numerically superior British force during the Battle of Long Island, allowing General Washington and the rest of the American troops to escape.",American Revolutionary War,27 August 1776 CE,https://en.wikipedia.org/wiki/August_27,08-27,27 August 1776,Wikipedia — August 27,reported,military,United States,Gregorian date-page convention,meets target,international,secondary reference with citations,20,date-page verified,20,95
27,CE,1597,August,Selection from the date-page events list; consult linked citations for primary-source verification.,Asia,GHCD-AUG-27-1597-09,event,Jeongyu War: Battle of Chilcheollyang: A Japanese fleet of 500 ships destroys Joseon commander Wŏn Kyun's fleet of 200 ships at Chilcheollyang.,Jeongyu War,27 August 1597 CE,https://en.wikipedia.org/wiki/August_27,08-27,27 August 1597,Wikipedia — August 27,reported,military,Japan,Gregorian date-page convention,meets target,international,secondary reference with citations,20,date-page verified,20,95
27,CE,1353,August,Selection from the date-page events list; consult linked citations for primary-source verification.,Europe,GHCD-AUG-27-1353-10,event,"War of the Straits and Sardinian–Aragonese war: The Battle of Alghero results in a crushing victory of the allied Aragonese and Venetian fleet over the Genoese fleet, most of which is captured.",War of the Straits and Sardinian–Aragonese war,27 August 1353 CE,https://en.wikipedia.org/wiki/August_27,08-27,27 August 1353,Wikipedia — August 27,reported,military,,Gregorian date-page convention,meets target,international,secondary reference with citations,20,date-page verified,20,95
27,CE,2003,August,Selection from the date-page events list; consult linked citations for primary-source verification.,Asia,GHCD-AUG-27-2003-11,event,"The first six-party talks, involving South and North Korea, the United States, China, Japan and Russia, convene to find a peaceful resolution to the security concerns of the North Korean nuclear weapons program.","The first six-party talks, involving South and North Korea, the United States, China, Japan and Russia, convene to find a peaceful resolution to the security concerns of the North",27 August 2003 CE,https://en.wikipedia.org/wiki/August_27,08-27,27 August 2003,Wikipedia — August 27,reported,science and technology,United States,Gregorian date-page convention,meets target,international,secondary reference with citations,20,date-page verified,20,93
27,CE,1985,August,Selection from the date-page events list; consult linked citations for primary-source verification.,Europe,GHCD-AUG-27-1985-12,event,Space Shuttle Discovery is launched on STS-51-I to deploy three communication satellites and repair a fourth malfunctioning one.,Space Shuttle Discovery is launched on STS-51-I to deploy three communication satellites and repair a fourth malfunctioning one,27 August 1985 CE,https://en.wikipedia.org/wiki/August_27,08-27,27 August 1985,Wikipedia — August 27,reported,science and technology,,Gregorian date-page convention,meets target,international,secondary reference with citations,20,date-page verified,20,93
27,CE,1962,August,Selection from the date-page events list; consult linked citations for primary-source verification.,Europe,GHCD-AUG-27-1962-13,event,The Mariner 2 unmanned space mission is launched to Venus by NASA.,The Mariner 2 unmanned space mission is launched to Venus by NASA,27 August 1962 CE,https://en.wikipedia.org/wiki/August_27,08-27,27 August 1962,Wikipedia — August 27,reported,science and technology,,Gregorian date-page convention,meets target,international,secondary reference with citations,20,date-page verified,20,93
27,CE,1956,August,Selection from the date-page events list; consult linked citations for primary-source verification.,Europe,GHCD-AUG-27-1956-14,event,The nuclear power station at Calder Hall in the United Kingdom was connected to the national power grid becoming the world's first commercial nuclear power station to generate electricity on an industrial scale.,The nuclear power station at Calder Hall in the United Kingdom was connected to the national power grid becoming the world's first commercial nuclear power station to generate elec,27 August 1956 CE,https://en.wikipedia.org/wiki/August_27,08-27,27 August 1956,Wikipedia — August 27,reported,political,,Gregorian date-page convention,meets target,international,secondary reference with citations,20,date-page verified,20,93
27,CE,1942,August,Selection from the date-page events list; consult linked citations for primary-source verification.,Europe,GHCD-AUG-27-1942-15,event,"First day of the Sarny Massacre, perpetrated by Germans and Ukrainians.","First day of the Sarny Massacre, perpetrated by Germans and Ukrainians",27 August 1942 CE,https://en.wikipedia.org/wiki/August_27,08-27,27 August 1942,Wikipedia — August 27,reported,social history,Germany,Gregorian date-page convention,meets target,international,secondary reference with citations,20,date-page verified,20,93
27,CE,1908,August,Selection from the date-page events list; consult linked citations for primary-source verification.,Asia,GHCD-AUG-27-1908-16,event,"The Qing dynasty promulgates the Qinding Xianfa Dagang, the first constitutional document in the history of China, transforming the Qing empire into a constitutional monarchy.","The Qing dynasty promulgates the Qinding Xianfa Dagang, the first constitutional document in the history of China, transforming the Qing empire into a constitutional monarchy",27 August 1908 CE,https://en.wikipedia.org/wiki/August_27,08-27,27 August 1908,Wikipedia — August 27,reported,political,China,Gregorian date-page convention,meets target,international,secondary reference with citations,20,date-page verified,20,92
27,CE,1859,August,Selection from the date-page events list; consult linked citations for primary-source verification.,Europe,GHCD-AUG-27-1859-17,event,"Petroleum is discovered in Titusville, Pennsylvania, leading to the world's first commercially successful oil well.","Petroleum is discovered in Titusville, Pennsylvania, leading to the world's first commercially successful oil well",27 August 1859 CE,https://en.wikipedia.org/wiki/August_27,08-27,27 August 1859,Wikipedia — August 27,reported,science and technology,,Gregorian date-page convention,meets target,international,secondary reference with citations,20,date-page verified,20,90
27,CE,1991,August,Selection from the date-page events list; consult linked citations for primary-source verification.,Europe,GHCD-AUG-27-1991-18,event,"The European Community recognizes the independence of the Baltic states of Estonia, Latvia and Lithuania.","The European Community recognizes the independence of the Baltic states of Estonia, Latvia and Lithuania",27 August 1991 CE,https://en.wikipedia.org/wiki/August_27,08-27,27 August 1991,Wikipedia — August 27,reported,political,,Gregorian date-page convention,meets target,international,secondary reference with citations,20,date-page verified,20,85
27,CE,1979,August,Selection from the date-page events list; consult linked citations for primary-source verification.,Europe,GHCD-AUG-27-1979-19,event,"The Troubles: Eighteen British soldiers are killed at the Warrenpoint ambush by the Provisional Irish Republican Army near Warrenpoint, Northern Ireland, in the deadliest attack on British forces during Operation Banner. An IRA bomb also kills British royal family member Lord Mountbatten and three others on his boat at Mullaghmore, Republic of Ireland.",The Troubles,27 August 1979 CE,https://en.wikipedia.org/wiki/August_27,08-27,27 August 1979,Wikipedia — August 27,reported,military,United Kingdom,Gregorian date-page convention,meets target,regional,secondary reference with citations,20,date-page verified,20,83
27,CE,1943,August,Selection from the date-page events list; consult linked citations for primary-source verification.,Asia,GHCD-AUG-27-1943-20,event,World War II: Japanese forces evacuate New Georgia Island in the Pacific Theater of Operations during World War II.,World War II,27 August 1943 CE,https://en.wikipedia.org/wiki/August_27,08-27,27 August 1943,Wikipedia — August 27,reported,military,Japan,Gregorian date-page convention,meets target,regional,secondary reference with citations,20,date-page verified,20,83
28,CE,1990,August,Selection from the date-page events list; consult linked citations for primary-source verification.,Middle East,GHCD-AUG-28-1990-01,event,Gulf War: Iraq declares Kuwait to be its newest province.,Gulf War,28 August 1990 CE,https://en.wikipedia.org/wiki/August_28,08-28,28 August 1990,Wikipedia — August 28,reported,military,,Gregorian date-page convention,meets target,international,secondary reference with citations,20,date-page verified,20,95
28,CE,1944,August,Selection from the date-page events list; consult linked citations for primary-source verification.,Europe,GHCD-AUG-28-1944-02,event,World War II: Marseille and Toulon are liberated.,World War II,28 August 1944 CE,https://en.wikipedia.org/wiki/August_28,08-28,28 August 1944,Wikipedia — August 28,reported,military,,Gregorian date-page convention,meets target,international,secondary reference with citations,20,date-page verified,20,95
28,CE,1921,August,Selection from the date-page events list; consult linked citations for primary-source verification.,Asia,GHCD-AUG-28-1921-03,event,Russian Civil War: The Red Army dissolves the Makhnovshchina after driving the Revolutionary Insurgent Army out of Ukraine.,Russian Civil War,28 August 1921 CE,https://en.wikipedia.org/wiki/August_28,08-28,28 August 1921,Wikipedia — August 28,reported,military,United States,Gregorian date-page convention,meets target,international,secondary reference with citations,20,date-page verified,20,95
28,CE,1916,August,Selection from the date-page events list; consult linked citations for primary-source verification.,Europe,GHCD-AUG-28-1916-04,event,World War I: Germany declares war on Romania.,World War I,28 August 1916 CE,https://en.wikipedia.org/wiki/August_28,08-28,28 August 1916,Wikipedia — August 28,reported,military,Germany,Gregorian date-page convention,meets target,international,secondary reference with citations,20,date-page verified,20,95
28,CE,1916,August,Selection from the date-page events list; consult linked citations for primary-source verification.,Europe,GHCD-AUG-28-1916-05,event,World War I: Italy declares war on Germany.,World War I,28 August 1916 CE,https://en.wikipedia.org/wiki/August_28,08-28,28 August 1916,Wikipedia — August 28,reported,military,Germany,Gregorian date-page convention,meets target,international,secondary reference with citations,20,date-page verified,20,95
28,CE,1914,August,Selection from the date-page events list; consult linked citations for primary-source verification.,Europe,GHCD-AUG-28-1914-06,event,World War I: The Royal Navy defeats the German fleet in the Battle of Heligoland Bight.,World War I,28 August 1914 CE,https://en.wikipedia.org/wiki/August_28,08-28,28 August 1914,Wikipedia — August 28,reported,military,Germany,Gregorian date-page convention,meets target,international,secondary reference with citations,20,date-page verified,20,95
28,CE,1862,August,Selection from the date-page events list; consult linked citations for primary-source verification.,Americas,GHCD-AUG-28-1862-07,event,"American Civil War: The Second Battle of Bull Run, also known as the Battle of Second Manassas, begins in Virginia. The battle ends on August 30 with another Union defeat.",American Civil War,28 August 1862 CE,https://en.wikipedia.org/wiki/August_28,08-28,28 August 1862,Wikipedia — August 28,reported,military,United States,Gregorian date-page convention,meets target,international,secondary reference with citations,20,date-page verified,20,95
28,CE,1861,August,Selection from the date-page events list; consult linked citations for primary-source verification.,Americas,GHCD-AUG-28-1861-08,event,"American Civil War: Union forces attack Cape Hatteras, North Carolina in the Battle of Hatteras Inlet Batteries which lasts for two days.",American Civil War,28 August 1861 CE,https://en.wikipedia.org/wiki/August_28,08-28,28 August 1861,Wikipedia — August 28,reported,military,United States,Gregorian date-page convention,meets target,international,secondary reference with citations,20,date-page verified,20,95
28,CE,1849,August,Selection from the date-page events list; consult linked citations for primary-source verification.,Europe,GHCD-AUG-28-1849-09,event,"Revolutions of 1848 in the Austrian Empire: After a month-long siege, Venice, which had declared itself independent as the Republic of San Marco, surrenders to Austria.",Revolutions of 1848 in the Austrian Empire,28 August 1849 CE,https://en.wikipedia.org/wiki/August_28,08-28,28 August 1849,Wikipedia — August 28,reported,military,,Gregorian date-page convention,meets target,international,secondary reference with citations,20,date-page verified,20,95
28,CE,1810,August,Selection from the date-page events list; consult linked citations for primary-source verification.,Europe,GHCD-AUG-28-1810-10,event,Napoleonic Wars: The French Navy accepts the surrender of a British Royal Navy fleet at the Battle of Grand Port.,Napoleonic Wars,28 August 1810 CE,https://en.wikipedia.org/wiki/August_28,08-28,28 August 1810,Wikipedia — August 28,reported,military,United Kingdom,Gregorian date-page convention,meets target,international,secondary reference with citations,20,date-page verified,20,95
28,CE,1640,August,Selection from the date-page events list; consult linked citations for primary-source verification.,Europe,GHCD-AUG-28-1640-11,event,Second Bishop's War: King Charles I's English army loses to a Scottish Covenanter force at the Battle of Newburn.,Second Bishop's War,28 August 1640 CE,https://en.wikipedia.org/wiki/August_28,08-28,28 August 1640,Wikipedia — August 28,reported,military,,Gregorian date-page convention,meets target,international,secondary reference with citations,20,date-page verified,20,95
28,CE,1542,August,Selection from the date-page events list; consult linked citations for primary-source verification.,Americas,GHCD-AUG-28-1542-12,event,"Turkish–Portuguese War: Battle of Wofla: The Portuguese are scattered, their leader Christovão da Gama is captured and later executed.",Turkish–Portuguese War,28 August 1542 CE,https://en.wikipedia.org/wiki/August_28,08-28,28 August 1542,Wikipedia — August 28,reported,military,United States,Gregorian date-page convention,meets target,international,secondary reference with citations,20,date-page verified,20,95
28,CE,1290,August,Selection from the date-page events list; consult linked citations for primary-source verification.,Europe,GHCD-AUG-28-1290-13,event,"The second treaty of Birgham is ratified in which Margaret, Maid of Norway and granddaughter of king Alexander III of Scotland is to marry the English prince Edward of Caernarfon.","The second treaty of Birgham is ratified in which Margaret, Maid of Norway and granddaughter of king Alexander III of Scotland is to marry the English prince Edward of Caernarfon",28 August 1290 CE,https://en.wikipedia.org/wiki/August_28,08-28,28 August 1290,Wikipedia — August 28,reported,military,United Kingdom,Gregorian date-page convention,meets target,international,secondary reference with citations,20,date-page verified,20,95
28,CE,2009,August,Selection from the date-page events list; consult linked citations for primary-source verification.,Europe,GHCD-AUG-28-2009-14,event,NASA's Space Shuttle Discovery launches on STS-128.,NASA's Space Shuttle Discovery launches on STS-128,28 August 2009 CE,https://en.wikipedia.org/wiki/August_28,08-28,28 August 2009,Wikipedia — August 28,reported,science and technology,,Gregorian date-page convention,meets target,international,secondary reference with citations,20,date-page verified,20,93
28,CE,1993,August,Selection from the date-page events list; consult linked citations for primary-source verification.,Europe,GHCD-AUG-28-1993-15,event,"NASA's Galileo probe performs a flyby of the asteroid 243 Ida. Astronomers later discover a moon, the first known asteroid moon, in pictures from the flyby and name it Dactyl.",NASA's Galileo probe performs a flyby of the asteroid 243 Ida,28 August 1993 CE,https://en.wikipedia.org/wiki/August_28,08-28,28 August 1993,Wikipedia — August 28,reported,science and technology,,Gregorian date-page convention,meets target,international,secondary reference with citations,20,date-page verified,20,92
28,CE,1901,August,Selection from the date-page events list; consult linked citations for primary-source verification.,Asia,GHCD-AUG-28-1901-16,event,Silliman University is founded in the Philippines. It is the first American private school in the country.,Silliman University is founded in the Philippines,28 August 1901 CE,https://en.wikipedia.org/wiki/August_28,08-28,28 August 1901,Wikipedia — August 28,reported,social history,United States,Gregorian date-page convention,meets target,international,secondary reference with citations,20,date-page verified,20,89
28,CE,1833,August,Selection from the date-page events list; consult linked citations for primary-source verification.,Europe,GHCD-AUG-28-1833-17,event,"The Slavery Abolition Act 1833 receives royal assent, making the purchase or ownership of slaves illegal in the British Empire with exceptions.","The Slavery Abolition Act 1833 receives royal assent, making the purchase or ownership of slaves illegal in the British Empire with exceptions",28 August 1833 CE,https://en.wikipedia.org/wiki/August_28,08-28,28 August 1833,Wikipedia — August 28,reported,political,United Kingdom,Gregorian date-page convention,meets target,international,secondary reference with citations,20,date-page verified,20,85
28,CE,1998,August,Selection from the date-page events list; consult linked citations for primary-source verification.,Africa,GHCD-AUG-28-1998-18,event,Second Congo War: Loyalist troops backed by Angolan and Zimbabwean forces repulse the RCD and Rwandan offensive on Kinshasa.,Second Congo War,28 August 1998 CE,https://en.wikipedia.org/wiki/August_28,08-28,28 August 1998,Wikipedia — August 28,reported,military,United States,Gregorian date-page convention,meets target,regional,secondary reference with citations,20,date-page verified,20,83
28,CE,1996,August,Selection from the date-page events list; consult linked citations for primary-source verification.,Europe,GHCD-AUG-28-1996-19,event,"Chicago Seven defendant David Dellinger, antiwar activist Bradford Lyttle, Civil Rights Movement historian Randy Kryn, and eight others are arrested by the Federal Protective Service while protesting in a demonstration at the Kluczynski Federal Building in downtown Chicago during that year's Democratic National Convention.","Chicago Seven defendant David Dellinger, antiwar activist Bradford Lyttle, Civil Rights Movement historian Randy Kryn, and eight others are arrested by the Federal Protective Servi",28 August 1996 CE,https://en.wikipedia.org/wiki/August_28,08-28,28 August 1996,Wikipedia — August 28,reported,military,,Gregorian date-page convention,meets target,regional,secondary reference with citations,20,date-page verified,20,83
28,CE,1943,August,Selection from the date-page events list; consult linked citations for primary-source verification.,Europe,GHCD-AUG-28-1943-20,event,"Denmark in World War II: German authorities demand that Danish authorities crack down on acts of resistance. The next day, martial law is imposed on Denmark.",Denmark in World War II,28 August 1943 CE,https://en.wikipedia.org/wiki/August_28,08-28,28 August 1943,Wikipedia — August 28,reported,military,Germany,Gregorian date-page convention,meets target,regional,secondary reference with citations,20,date-page verified,20,83
29,CE,1914,August,Selection from the date-page events list; consult linked citations for primary-source verification.,Europe,GHCD-AUG-29-1914-01,event,"World War I: Start of the Battle of St. Quentin in which the French Fifth Army counter-attacked the invading Germans at Saint-Quentin, Aisne.",World War I,29 August 1914 CE,https://en.wikipedia.org/wiki/August_29,08-29,29 August 1914,Wikipedia — August 29,reported,military,France,Gregorian date-page convention,meets target,international,secondary reference with citations,20,date-page verified,20,95
29,CE,1903,August,Selection from the date-page events list; consult linked citations for primary-source verification.,Europe,GHCD-AUG-29-1903-02,event,"The Slava, the last of the five Borodino-class battleships, is launched.","The Slava, the last of the five Borodino-class battleships, is launched",29 August 1903 CE,https://en.wikipedia.org/wiki/August_29,08-29,29 August 1903,Wikipedia — August 29,reported,military,,Gregorian date-page convention,meets target,international,secondary reference with citations,20,date-page verified,20,95
29,CE,1861,August,Selection from the date-page events list; consult linked citations for primary-source verification.,Americas,GHCD-AUG-29-1861-03,event,American Civil War: The Battle of Hatteras Inlet Batteries gives Federal forces control of Pamlico Sound.,American Civil War,29 August 1861 CE,https://en.wikipedia.org/wiki/August_29,08-29,29 August 1861,Wikipedia — August 29,reported,military,United States,Gregorian date-page convention,meets target,international,secondary reference with citations,20,date-page verified,20,95
29,CE,1842,August,Selection from the date-page events list; consult linked citations for primary-source verification.,Europe,GHCD-AUG-29-1842-04,event,Treaty of Nanking signing ends the First Opium War.,Treaty of Nanking signing ends the First Opium War,29 August 1842 CE,https://en.wikipedia.org/wiki/August_29,08-29,29 August 1842,Wikipedia — August 29,reported,military,,Gregorian date-page convention,meets target,international,secondary reference with citations,20,date-page verified,20,95
29,CE,1825,August,Selection from the date-page events list; consult linked citations for primary-source verification.,Americas,GHCD-AUG-29-1825-05,event,"Portuguese and Brazilian diplomats sign the Treaty of Rio de Janeiro, which has Portugal recognise Brazilian independence, formally ending the Brazilian War of Independence. The treaty will be ratified by the King of Portugal three months later.","Portuguese and Brazilian diplomats sign the Treaty of Rio de Janeiro, which has Portugal recognise Brazilian independence, formally ending the Brazilian War of Independence",29 August 1825 CE,https://en.wikipedia.org/wiki/August_29,08-29,29 August 1825,Wikipedia — August 29,reported,military,United States,Gregorian date-page convention,meets target,international,secondary reference with citations,20,date-page verified,20,95
29,CE,1779,August,Selection from the date-page events list; consult linked citations for primary-source verification.,Americas,GHCD-AUG-29-1779-06,event,American Revolutionary War: American forces battle and defeat the British and Iroquois forces at the Battle of Newtown.,American Revolutionary War,29 August 1779 CE,https://en.wikipedia.org/wiki/August_29,08-29,29 August 1779,Wikipedia — August 29,reported,military,United States,Gregorian date-page convention,meets target,international,secondary reference with citations,20,date-page verified,20,95
29,CE,1778,August,Selection from the date-page events list; consult linked citations for primary-source verification.,Americas,GHCD-AUG-29-1778-07,event,American Revolutionary War: British and American forces battle indecisively at the Battle of Rhode Island.,American Revolutionary War,29 August 1778 CE,https://en.wikipedia.org/wiki/August_29,08-29,29 August 1778,Wikipedia — August 29,reported,military,United States,Gregorian date-page convention,meets target,international,secondary reference with citations,20,date-page verified,20,95
29,CE,1475,August,Selection from the date-page events list; consult linked citations for primary-source verification.,Europe,GHCD-AUG-29-1475-08,event,Hundred Years' War: The Treaty of Picquigny formally ends the war between the kingdoms of France and England.,Hundred Years' War,29 August 1475 CE,https://en.wikipedia.org/wiki/August_29,08-29,29 August 1475,Wikipedia — August 29,reported,military,United Kingdom,Gregorian date-page convention,meets target,international,secondary reference with citations,20,date-page verified,20,95
29,CE,1350,August,Selection from the date-page events list; consult linked citations for primary-source verification.,Europe,GHCD-AUG-29-1350-09,event,Battle of Winchelsea (or Les Espagnols sur Mer): The English naval fleet under King Edward III defeats a Castilian fleet of 40 ships.,Battle of Winchelsea (or Les Espagnols sur Mer),29 August 1350 CE,https://en.wikipedia.org/wiki/August_29,08-29,29 August 1350,Wikipedia — August 29,reported,military,,Gregorian date-page convention,meets target,international,secondary reference with citations,20,date-page verified,20,95
29,CE,1758,August,Selection from the date-page events list; consult linked citations for primary-source verification.,Asia,GHCD-AUG-29-1758-10,event,"The Treaty of Easton establishes the first American Indian reservation, at Indian Mills, New Jersey, for the Lenape.","The Treaty of Easton establishes the first American Indian reservation, at Indian Mills, New Jersey, for the Lenape",29 August 1758 CE,https://en.wikipedia.org/wiki/August_29,08-29,29 August 1758,Wikipedia — August 29,reported,political,United States,Gregorian date-page convention,meets target,international,secondary reference with citations,20,date-page verified,20,92
29,CE,1970,August,Selection from the date-page events list; consult linked citations for primary-source verification.,Asia,GHCD-AUG-29-1970-11,event,"Chicano Moratorium against the Vietnam War, East Los Angeles, California. Police riot kills three people, including journalist Rubén Salazar.","Chicano Moratorium against the Vietnam War, East Los Angeles, California",29 August 1970 CE,https://en.wikipedia.org/wiki/August_29,08-29,29 August 1970,Wikipedia — August 29,reported,military,,Gregorian date-page convention,meets target,regional,secondary reference with citations,20,date-page verified,20,83
29,CE,1950,August,Selection from the date-page events list; consult linked citations for primary-source verification.,Asia,GHCD-AUG-29-1950-12,event,Korean War: British Commonwealth Forces Korea arrives to bolster the US presence.,Korean War,29 August 1950 CE,https://en.wikipedia.org/wiki/August_29,08-29,29 August 1950,Wikipedia — August 29,reported,military,United Kingdom,Gregorian date-page convention,meets target,regional,secondary reference with citations,20,date-page verified,20,83
29,CE,1944,August,Selection from the date-page events list; consult linked citations for primary-source verification.,Europe,GHCD-AUG-29-1944-13,event,"World War II: Slovak National Uprising takes place as 60,000 Slovak troops turn against the Nazis.",World War II,29 August 1944 CE,https://en.wikipedia.org/wiki/August_29,08-29,29 August 1944,Wikipedia — August 29,reported,military,,Gregorian date-page convention,meets target,regional,secondary reference with citations,20,date-page verified,20,83
29,CE,1943,August,Selection from the date-page events list; consult linked citations for primary-source verification.,Europe,GHCD-AUG-29-1943-14,event,World War II: German-occupied Denmark scuttles most of its navy; Germany dissolves the Danish government.,World War II,29 August 1943 CE,https://en.wikipedia.org/wiki/August_29,08-29,29 August 1943,Wikipedia — August 29,reported,military,Germany,Gregorian date-page convention,meets target,regional,secondary reference with citations,20,date-page verified,20,83
29,CE,1941,August,Selection from the date-page events list; consult linked citations for primary-source verification.,Europe,GHCD-AUG-29-1941-15,event,"World War II: Tallinn, the capital of Estonia, is occupied by Nazi Germany following an occupation by the Soviet Union.",World War II,29 August 1941 CE,https://en.wikipedia.org/wiki/August_29,08-29,29 August 1941,Wikipedia — August 29,reported,military,Germany,Gregorian date-page convention,meets target,regional,secondary reference with citations,20,date-page verified,20,83
29,CE,1918,August,Selection from the date-page events list; consult linked citations for primary-source verification.,Oceania,GHCD-AUG-29-1918-16,event,World War I: Bapaume taken by the New Zealand Division in the Hundred Days Offensive.,World War I,29 August 1918 CE,https://en.wikipedia.org/wiki/August_29,08-29,29 August 1918,Wikipedia — August 29,reported,military,,Gregorian date-page convention,meets target,regional,secondary reference with citations,20,date-page verified,20,83
29,CE,1807,August,Selection from the date-page events list; consult linked citations for primary-source verification.,Americas,GHCD-AUG-29-1807-17,event,British troops under Sir Arthur Wellesley defeat a Danish militia outside Copenhagen in the Battle of Køge.,British troops under Sir Arthur Wellesley defeat a Danish militia outside Copenhagen in the Battle of Køge,29 August 1807 CE,https://en.wikipedia.org/wiki/August_29,08-29,29 August 1807,Wikipedia — August 29,reported,military,United States,Gregorian date-page convention,meets target,regional,secondary reference with citations,20,date-page verified,20,83
29,CE,1756,August,Selection from the date-page events list; consult linked citations for primary-source verification.,Europe,GHCD-AUG-29-1756-18,event,"Frederick the Great attacks Saxony, beginning the Seven Years' War in Europe.","Frederick the Great attacks Saxony, beginning the Seven Years' War in Europe",29 August 1756 CE,https://en.wikipedia.org/wiki/August_29,08-29,29 August 1756,Wikipedia — August 29,reported,military,,Gregorian date-page convention,meets target,regional,secondary reference with citations,20,date-page verified,20,83
29,CE,1526,August,Selection from the date-page events list; consult linked citations for primary-source verification.,Middle East,GHCD-AUG-29-1526-19,event,Battle of Mohács: The Ottoman Turks led by Suleiman the Magnificent defeat and kill the last Jagiellonian king of Hungary and Bohemia.,Battle of Mohács,29 August 1526 CE,https://en.wikipedia.org/wiki/August_29,08-29,29 August 1526,Wikipedia — August 29,reported,military,Turkey,Gregorian date-page convention,meets target,regional,secondary reference with citations,20,date-page verified,20,83
29,CE,1315,August,Selection from the date-page events list; consult linked citations for primary-source verification.,Europe,GHCD-AUG-29-1315-20,event,"Battle of Montecatini: The army of the Republic of Pisa, commanded by Uguccione della Faggiuola, wins a decisive victory against the joint forces of the Kingdom of Naples and the Republic of Florence despite being outnumbered.",Battle of Montecatini,29 August 1315 CE,https://en.wikipedia.org/wiki/August_29,08-29,29 August 1315,Wikipedia — August 29,reported,military,,Gregorian date-page convention,meets target,regional,secondary reference with citations,20,date-page verified,20,83
30,CE,1995,August,Selection from the date-page events list; consult linked citations for primary-source verification.,Europe,GHCD-AUG-30-1995-01,event,Bosnian War: NATO launches Operation Deliberate Force against Bosnian Serb forces.,Bosnian War,30 August 1995 CE,https://en.wikipedia.org/wiki/30_August,08-30,30 August 1995,Wikipedia — August 30,reported,military,,Gregorian date-page convention,meets target,international,secondary reference with citations,20,date-page verified,20,95
30,CE,1991,August,Selection from the date-page events list; consult linked citations for primary-source verification.,Europe,GHCD-AUG-30-1991-02,event,Dissolution of the Soviet Union: Azerbaijan declares independence from Soviet Union.,Dissolution of the Soviet Union,30 August 1991 CE,https://en.wikipedia.org/wiki/30_August,08-30,30 August 1991,Wikipedia — August 30,reported,political,Russia,Gregorian date-page convention,meets target,international,secondary reference with citations,20,date-page verified,20,95
30,CE,1983,August,Selection from the date-page events list; consult linked citations for primary-source verification.,Africa,GHCD-AUG-30-1983-03,event,STS-8: The Space Shuttle Challenger takes off on the first night launch of the shuttle program. Guion Bluford becomes the first African-American in space on this mission.,STS-8,30 August 1983 CE,https://en.wikipedia.org/wiki/30_August,08-30,30 August 1983,Wikipedia — August 30,reported,science and technology,United States,Gregorian date-page convention,meets target,international,secondary reference with citations,20,date-page verified,20,95
30,CE,1962,August,Selection from the date-page events list; consult linked citations for primary-source verification.,Asia,GHCD-AUG-30-1962-04,event,"Japan conducts a test of the NAMC YS-11, its first aircraft since World War II and its only successful commercial aircraft from before or after the war.","Japan conducts a test of the NAMC YS-11, its first aircraft since World War II and its only successful commercial aircraft from before or after the war",30 August 1962 CE,https://en.wikipedia.org/wiki/30_August,08-30,30 August 1962,Wikipedia — August 30,reported,military,Japan,Gregorian date-page convention,meets target,international,secondary reference with citations,20,date-page verified,20,95
30,CE,1942,August,Selection from the date-page events list; consult linked citations for primary-source verification.,Europe,GHCD-AUG-30-1942-05,event,World War II: The Battle of Alam el Halfa begins.,World War II,30 August 1942 CE,https://en.wikipedia.org/wiki/30_August,08-30,30 August 1942,Wikipedia — August 30,reported,military,,Gregorian date-page convention,meets target,international,secondary reference with citations,20,date-page verified,20,95
30,CE,1922,August,Selection from the date-page events list; consult linked citations for primary-source verification.,Europe,GHCD-AUG-30-1922-06,event,Battle of Dumlupınar: The final battle in the Greco-Turkish War(Turkish War of Independence).,Battle of Dumlupınar,30 August 1922 CE,https://en.wikipedia.org/wiki/30_August,08-30,30 August 1922,Wikipedia — August 30,reported,military,,Gregorian date-page convention,meets target,international,secondary reference with citations,20,date-page verified,20,95
