Day,Era,Year,Month,Notes,Region,Event ID,Event type,Description,Event title,Date display,Source 1 URL,Calendar date,Original date,Source 1 name,Date certainty,Event category,Modern country,Calendar system,Coverage status,Significance scope,Source reliability,Target event count,Verification status,Verified event count,Historical significance score
23,CE,1969,June,,North America,GHCD-06-23-1969-19,conflict,Warren E. Burger is sworn in as Chief Justice of the United States Supreme Court by retiring Chief Justice Earl Warren.,Warren E,"June 23, 1969 CE",https://en.wikipedia.org/wiki/June_23,1969-06-23,1969– Warren E. Burger is sworn in as Chief Justice of the United States Supreme Court by retiring Chief Justice Earl Warren.,Wikipedia,exact,military and conflict,United States,Gregorian,target met,regional,secondary reference,20,single-source verified,20,95
23,CE,1972,June,,,GHCD-06-23-1972-20,historical event,Watergate scandal: U.S. President Richard M. Nixon and White House Chief of Staff H. R. Haldeman are taped talking about illegally using the Central Intelligence Agency to obstruct the Federal Bureau of Investigation's investigation into the Watergate break-ins.,Watergate scandal: U.S,"June 23, 1972 CE",https://en.wikipedia.org/wiki/June_23,1972-06-23,1972– Watergate scandal: U.S. President Richard M. Nixon and White House Chief of Staff H. R. Haldeman are taped talking about illegally using the Central Intelligence Agency to obstruct the Federal Bureau of Investigation's investigation into the Watergate break-ins.,Wikipedia,exact,general history,,Gregorian,target met,transregional,secondary reference,20,single-source verified,20,95
24,CE,637,June,,,GHCD-06-24-0637-01,conflict,The Battle of Moira is fought between the High King of Ireland and the Kings of Ulster and Dál Riata. It is claimed to be the largest battle in the history of Ireland.,The Battle of Moira is fought between the High King of Ireland and the Kings of Ulster and Dál Riata,"June 24, 637 CE",https://en.wikipedia.org/wiki/June_24,0637-06-24,637– The Battle of Moira is fought between the High King of Ireland and the Kings of Ulster and Dál Riata. It is claimed to be the largest battle in the history of Ireland.,Wikipedia,exact,military and conflict,,Gregorian,target met,transregional,secondary reference,20,single-source verified,20,95
24,CE,972,June,,,GHCD-06-24-0972-02,conflict,"Battle of Cedynia, the first documented victory of Polish forces, takes place.","Battle of Cedynia, the first documented victory of Polish forces, takes place.","June 24, 972 CE",https://en.wikipedia.org/wiki/June_24,0972-06-24,"972– Battle of Cedynia, the first documented victory of Polish forces, takes place.",Wikipedia,exact,military and conflict,,Gregorian,target met,transregional,secondary reference,20,single-source verified,20,95
24,CE,1314,June,,,GHCD-06-24-1314-03,conflict,First War of Scottish Independence: The Battle of Bannockburn concludes with a decisive victory by Scottish forces led by Robert the Bruce.,First War of Scottish Independence: The Battle of Bannockburn concludes with a decisive victory by Scottish forces led by Robert the Bruce.,"June 24, 1314 CE",https://en.wikipedia.org/wiki/June_24,1314-06-24,1314– First War of Scottish Independence: The Battle of Bannockburn concludes with a decisive victory by Scottish forces led by Robert the Bruce.,Wikipedia,exact,military and conflict,,Gregorian,target met,transregional,secondary reference,20,single-source verified,20,95
24,CE,1340,June,,,GHCD-06-24-1340-04,conflict,Hundred Years' War: Battle of Sluys: The French fleet is almost completely destroyed by the English fleet commanded personally by King Edward III.,Hundred Years' War: Battle of Sluys: The French fleet is almost completely destroyed by the English fleet commanded personally by King Edward III.,"June 24, 1340 CE",https://en.wikipedia.org/wiki/June_24,1340-06-24,1340– Hundred Years' War: Battle of Sluys: The French fleet is almost completely destroyed by the English fleet commanded personally by King Edward III.,Wikipedia,exact,military and conflict,,Gregorian,target met,transregional,secondary reference,20,single-source verified,20,95
24,CE,1497,June,,,GHCD-06-24-1497-05,historical event,John Cabot lands in North America at Newfoundland leading the first European exploration of the region since the Vikings.,John Cabot lands in North America at Newfoundland leading the first European exploration of the region since the Vikings.,"June 24, 1497 CE",https://en.wikipedia.org/wiki/June_24,1497-06-24,1497– John Cabot lands in North America at Newfoundland leading the first European exploration of the region since the Vikings.,Wikipedia,exact,general history,,Gregorian,target met,transregional,secondary reference,20,single-source verified,20,95
24,CE,1713,June,,,GHCD-06-24-1713-06,conflict,"The treaty of Adrianople ends the Russo-Turkish War of 1710–1713, which restores territory to the Ottomans while allowing the Russians to focus on their war against the Swedes.","The treaty of Adrianople ends the Russo-Turkish War of 1710–1713, which restores territory to the Ottomans while allowing the Russians to focus on their war against the Swedes.","June 24, 1713 CE",https://en.wikipedia.org/wiki/June_24,1713-06-24,"1713– The treaty of Adrianople ends the Russo-Turkish War of 1710–1713, which restores territory to the Ottomans while allowing the Russians to focus on their war against the Swedes.",Wikipedia,exact,military and conflict,,Gregorian,target met,transregional,secondary reference,20,single-source verified,20,95
24,CE,1717,June,,Europe,GHCD-06-24-1717-07,historical event,"The Premier Grand Lodge of England is founded in London, the first Masonic Grand Lodge in the world (now the United Grand Lodge of England).","The Premier Grand Lodge of England is founded in London, the first Masonic Grand Lodge in the world (now the United Grand Lodge of England).","June 24, 1717 CE",https://en.wikipedia.org/wiki/June_24,1717-06-24,"1717– The Premier Grand Lodge of England is founded in London, the first Masonic Grand Lodge in the world (now the United Grand Lodge of England).",Wikipedia,exact,general history,United Kingdom,Gregorian,target met,regional,secondary reference,20,single-source verified,20,95
24,CE,1779,June,,,GHCD-06-24-1779-08,conflict,American Revolutionary War: The Great Siege of Gibraltar begins.,American Revolutionary War: The Great Siege of Gibraltar begins.,"June 24, 1779 CE",https://en.wikipedia.org/wiki/June_24,1779-06-24,1779– American Revolutionary War: The Great Siege of Gibraltar begins.,Wikipedia,exact,military and conflict,,Gregorian,target met,transregional,secondary reference,20,single-source verified,20,95
24,CE,1793,June,,Europe,GHCD-06-24-1793-09,politics,The first Republican constitution in France is adopted.,The first Republican constitution in France is adopted.,"June 24, 1793 CE",https://en.wikipedia.org/wiki/June_24,1793-06-24,1793– The first Republican constitution in France is adopted.,Wikipedia,exact,politics and law,France,Gregorian,target met,regional,secondary reference,20,single-source verified,20,95
24,CE,1812,June,,Europe,GHCD-06-24-1812-10,conflict,Napoleonic Wars: Napoleon's Grande Armée crosses the Neman river beginning the invasion of Russia.,Napoleonic Wars: Napoleon's Grande Armée crosses the Neman river beginning the invasion of Russia.,"June 24, 1812 CE",https://en.wikipedia.org/wiki/June_24,1812-06-24,1812– Napoleonic Wars: Napoleon's Grande Armée crosses the Neman river beginning the invasion of Russia.,Wikipedia,exact,military and conflict,Russia,Gregorian,target met,regional,secondary reference,20,single-source verified,20,95
24,CE,1821,June,,Europe,GHCD-06-24-1821-11,conflict,Battle of Carabobo: Decisive battle in the war of independence of Venezuela from Spain.,Battle of Carabobo: Decisive battle in the war of independence of Venezuela from Spain.,"June 24, 1821 CE",https://en.wikipedia.org/wiki/June_24,1821-06-24,1821– Battle of Carabobo: Decisive battle in the war of independence of Venezuela from Spain.,Wikipedia,exact,military and conflict,Spain,Gregorian,target met,regional,secondary reference,20,single-source verified,20,95
24,CE,1866,June,,,GHCD-06-24-1866-12,conflict,Austro-Prussian War: In the Battle of Custoza an Austrian army defeats the Italian army.,Austro-Prussian War: In the Battle of Custoza an Austrian army defeats the Italian army.,"June 24, 1866 CE",https://en.wikipedia.org/wiki/June_24,1866-06-24,1866– Austro-Prussian War: In the Battle of Custoza an Austrian army defeats the Italian army.,Wikipedia,exact,military and conflict,,Gregorian,target met,transregional,secondary reference,20,single-source verified,20,95
24,CE,1894,June,,,GHCD-06-24-1894-13,historical event,"Assassination of the French President, Sadi Carnot by Sante Caserio during the Ère des attentats (1892–1894).","Assassination of the French President, Sadi Carnot by Sante Caserio during the Ère des attentats (1892–1894).","June 24, 1894 CE",https://en.wikipedia.org/wiki/June_24,1894-06-24,"1894– Assassination of the French President, Sadi Carnot by Sante Caserio during the Ère des attentats (1892–1894).",Wikipedia,exact,general history,,Gregorian,target met,transregional,secondary reference,20,single-source verified,20,95
24,CE,1932,June,,Asia,GHCD-06-24-1932-14,historical event,A bloodless revolution instigated by the People's Party ends the absolute power of King Prajadhipok of Siam (now Thailand).,A bloodless revolution instigated by the People's Party ends the absolute power of King Prajadhipok of Siam (now Thailand).,"June 24, 1932 CE",https://en.wikipedia.org/wiki/June_24,1932-06-24,1932– A bloodless revolution instigated by the People's Party ends the absolute power of King Prajadhipok of Siam (now Thailand).,Wikipedia,exact,general history,Thailand,Gregorian,target met,regional,secondary reference,20,single-source verified,20,95
24,CE,1940,June,,Europe,GHCD-06-24-1940-15,conflict,"World War II: Operation Collar, the first British Commando raid on occupied France, by No 11 Independent Company.","World War II: Operation Collar, the first British Commando raid on occupied France, by No 11 Independent Company.","June 24, 1940 CE",https://en.wikipedia.org/wiki/June_24,1940-06-24,"1940– World War II: Operation Collar, the first British Commando raid on occupied France, by No 11 Independent Company.",Wikipedia,exact,military and conflict,France,Gregorian,target met,international,secondary reference,20,single-source verified,20,95
24,CE,1943,June,,Europe,GHCD-06-24-1943-16,conflict,"US military police attempt to arrest a black soldier in Bamber Bridge, England, sparking the Battle of Bamber Bridge mutiny that leaves one dead and seven wounded.","US military police attempt to arrest a black soldier in Bamber Bridge, England, sparking the Battle of Bamber Bridge mutiny that leaves one dead and seven wounded.","June 24, 1943 CE",https://en.wikipedia.org/wiki/June_24,1943-06-24,"1943– US military police attempt to arrest a black soldier in Bamber Bridge, England, sparking the Battle of Bamber Bridge mutiny that leaves one dead and seven wounded.",Wikipedia,exact,military and conflict,United Kingdom,Gregorian,target met,regional,secondary reference,20,single-source verified,20,95
24,CE,1954,June,,Europe,GHCD-06-24-1954-17,conflict,First Indochina War: Battle of Mang Yang Pass: Viet Minh troops belonging to the 803rd Regiment ambush G.M. 100 of France in An Khê.,First Indochina War: Battle of Mang Yang Pass: Viet Minh troops belonging to the 803rd Regiment ambush G.M,"June 24, 1954 CE",https://en.wikipedia.org/wiki/June_24,1954-06-24,1954– First Indochina War: Battle of Mang Yang Pass: Viet Minh troops belonging to the 803rd Regiment ambush G.M. 100 of France in An Khê.,Wikipedia,exact,military and conflict,France,Gregorian,target met,regional,secondary reference,20,single-source verified,20,95
24,CE,1957,June,,North America,GHCD-06-24-1957-18,politics,"In Roth v. United States, the U.S. Supreme Court rules that obscenity is not protected by the First Amendment.",In Roth v,"June 24, 1957 CE",https://en.wikipedia.org/wiki/June_24,1957-06-24,"1957– In Roth v. United States, the U.S. Supreme Court rules that obscenity is not protected by the First Amendment.",Wikipedia,exact,politics and law,United States,Gregorian,target met,regional,secondary reference,20,single-source verified,20,95
24,CE,1960,June,,,GHCD-06-24-1960-19,politics,Venezuelan President Rómulo Betancourt is injured in an assassination attempt.,Venezuelan President Rómulo Betancourt is injured in an assassination attempt.,"June 24, 1960 CE",https://en.wikipedia.org/wiki/June_24,1960-06-24,1960– Venezuelan President Rómulo Betancourt is injured in an assassination attempt.,Wikipedia,exact,politics and law,,Gregorian,target met,transregional,secondary reference,20,single-source verified,20,95
24,CE,1975,June,,,GHCD-06-24-1975-20,science and technology,"Eastern Air Lines Flight 66 encounters severe wind shear and crashes on final approach to New York's JFK Airport killing 113 of the 124 passengers on board, making it the deadliest U.S. plane crash at the time. This accident led to decades of research into downburst and microburst phenomena and their effects on aircraft.","Eastern Air Lines Flight 66 encounters severe wind shear and crashes on final approach to New York's JFK Airport killing 113 of the 124 passengers on board, making it the deadli...","June 24, 1975 CE",https://en.wikipedia.org/wiki/June_24,1975-06-24,"1975– Eastern Air Lines Flight 66 encounters severe wind shear and crashes on final approach to New York's JFK Airport killing 113 of the 124 passengers on board, making it the deadliest U.S. plane crash at the time. This accident led to decades of research into downburst and microburst phenomena and their effects on aircraft.",Wikipedia,exact,science and technology,,Gregorian,target met,transregional,secondary reference,20,single-source verified,20,95
25,CE,1258,June,,,GHCD-06-25-1258-01,conflict,"War of Saint Sabas: In the Battle of Acre, the Venetians defeat a larger Genoese fleet sailing to relieve Acre.","War of Saint Sabas: In the Battle of Acre, the Venetians defeat a larger Genoese fleet sailing to relieve Acre.","June 25, 1258 CE",https://en.wikipedia.org/wiki/June_25,1258-06-25,"1258– War of Saint Sabas: In the Battle of Acre, the Venetians defeat a larger Genoese fleet sailing to relieve Acre.",Wikipedia,exact,military and conflict,,Gregorian,target met,transregional,secondary reference,20,single-source verified,20,95
25,CE,1658,June,,,GHCD-06-25-1658-02,conflict,Spanish forces fail to retake Jamaica at the Battle of Rio Nuevo during the Anglo-Spanish War.,Spanish forces fail to retake Jamaica at the Battle of Rio Nuevo during the Anglo-Spanish War.,"June 25, 1658 CE",https://en.wikipedia.org/wiki/June_25,1658-06-25,1658– Spanish forces fail to retake Jamaica at the Battle of Rio Nuevo during the Anglo-Spanish War.,Wikipedia,exact,military and conflict,,Gregorian,target met,transregional,secondary reference,20,single-source verified,20,95
25,CE,1678,June,,,GHCD-06-25-1678-03,conflict,Venetian Elena Cornaro Piscopia is the first woman awarded a doctorate of philosophy when she graduates from the University of Padua.,Venetian Elena Cornaro Piscopia is the first woman awarded a doctorate of philosophy when she graduates from the University of Padua.,"June 25, 1678 CE",https://en.wikipedia.org/wiki/June_25,1678-06-25,1678– Venetian Elena Cornaro Piscopia is the first woman awarded a doctorate of philosophy when she graduates from the University of Padua.,Wikipedia,exact,military and conflict,,Gregorian,target met,transregional,secondary reference,20,single-source verified,20,95
25,CE,1848,June,,,GHCD-06-25-1848-04,historical event,A photograph of the June Days uprising becomes the first known instance of photojournalism.,A photograph of the June Days uprising becomes the first known instance of photojournalism.,"June 25, 1848 CE",https://en.wikipedia.org/wiki/June_25,1848-06-25,1848– A photograph of the June Days uprising becomes the first known instance of photojournalism.,Wikipedia,exact,general history,,Gregorian,target met,transregional,secondary reference,20,single-source verified,20,82
25,CE,1876,June,,,GHCD-06-25-1876-05,conflict,"American Indian Wars: Battle of the Little Bighorn: 300 men of the U.S. 7th Cavalry Regiment under Lieutenant Colonel George Armstrong Custer are wiped out by 5,000 Lakota, Cheyenne and Arapaho, led by Sitting Bull and Crazy Horse.",American Indian Wars: Battle of the Little Bighorn: 300 men of the U.S,"June 25, 1876 CE",https://en.wikipedia.org/wiki/June_25,1876-06-25,"1876– American Indian Wars: Battle of the Little Bighorn: 300 men of the U.S. 7th Cavalry Regiment under Lieutenant Colonel George Armstrong Custer are wiped out by 5,000 Lakota, Cheyenne and Arapaho, led by Sitting Bull and Crazy Horse.",Wikipedia,exact,military and conflict,,Gregorian,target met,transregional,secondary reference,20,single-source verified,20,95
25,CE,1913,June,,,GHCD-06-25-1913-06,conflict,American Civil War veterans begin arriving at the Great Reunion of 1913.,American Civil War veterans begin arriving at the Great Reunion of 1913.,"June 25, 1913 CE",https://en.wikipedia.org/wiki/June_25,1913-06-25,1913– American Civil War veterans begin arriving at the Great Reunion of 1913.,Wikipedia,exact,military and conflict,,Gregorian,target met,transregional,secondary reference,20,single-source verified,20,82
25,CE,1938,June,,,GHCD-06-25-1938-07,historical event,Dr. Douglas Hyde is inaugurated as the first President of Ireland.,Dr,"June 25, 1938 CE",https://en.wikipedia.org/wiki/June_25,1938-06-25,1938– Dr. Douglas Hyde is inaugurated as the first President of Ireland.,Wikipedia,exact,general history,,Gregorian,target met,transregional,secondary reference,20,single-source verified,20,95
25,CE,1940,June,,Europe,GHCD-06-25-1940-08,conflict,World War II: The French armistice with Nazi Germany comes into effect.,World War II: The French armistice with Nazi Germany comes into effect.,"June 25, 1940 CE",https://en.wikipedia.org/wiki/June_25,1940-06-25,1940– World War II: The French armistice with Nazi Germany comes into effect.,Wikipedia,exact,military and conflict,Germany,Gregorian,target met,international,secondary reference,20,single-source verified,20,95
25,CE,1941,June,,Europe,GHCD-06-25-1941-09,conflict,"World War II: The Continuation War between the Soviet Union and Finland, supported by Nazi Germany, began.","World War II: The Continuation War between the Soviet Union and Finland, supported by Nazi Germany, began.","June 25, 1941 CE",https://en.wikipedia.org/wiki/June_25,1941-06-25,"1941– World War II: The Continuation War between the Soviet Union and Finland, supported by Nazi Germany, began.",Wikipedia,exact,military and conflict,Germany,Gregorian,target met,international,secondary reference,20,single-source verified,20,95
25,CE,1943,June,,Europe,GHCD-06-25-1943-10,conflict,The Holocaust and World War II: Jews in the Częstochowa Ghetto in Poland stage an uprising against the Nazis.,The Holocaust and World War II: Jews in the Częstochowa Ghetto in Poland stage an uprising against the Nazis.,"June 25, 1943 CE",https://en.wikipedia.org/wiki/June_25,1943-06-25,1943– The Holocaust and World War II: Jews in the Częstochowa Ghetto in Poland stage an uprising against the Nazis.,Wikipedia,exact,military and conflict,Poland,Gregorian,target met,international,secondary reference,20,single-source verified,20,95
25,CE,1944,June,,,GHCD-06-25-1944-11,conflict,"World War II: The Battle of Tali-Ihantala, the largest battle ever fought in the Nordic countries, begins.","World War II: The Battle of Tali-Ihantala, the largest battle ever fought in the Nordic countries, begins.","June 25, 1944 CE",https://en.wikipedia.org/wiki/June_25,1944-06-25,"1944– World War II: The Battle of Tali-Ihantala, the largest battle ever fought in the Nordic countries, begins.",Wikipedia,exact,military and conflict,,Gregorian,target met,international,secondary reference,20,single-source verified,20,95
25,CE,1944,June,,North America,GHCD-06-25-1944-12,conflict,World War II: United States Navy and British Royal Navy ships bombard Cherbourg to support United States Army units engaged in the Battle of Cherbourg.,World War II: United States Navy and British Royal Navy ships bombard Cherbourg to support United States Army units engaged in the Battle of Cherbourg.,"June 25, 1944 CE",https://en.wikipedia.org/wiki/June_25,1944-06-25,1944– World War II: United States Navy and British Royal Navy ships bombard Cherbourg to support United States Army units engaged in the Battle of Cherbourg.,Wikipedia,exact,military and conflict,United States,Gregorian,target met,international,secondary reference,20,single-source verified,20,95
25,CE,1948,June,,North America,GHCD-06-25-1948-13,conflict,The United States Congress passes the Displaced Persons Act to allow World War II refugees to immigrate to the United States above quota restrictions.,The United States Congress passes the Displaced Persons Act to allow World War II refugees to immigrate to the United States above quota restrictions.,"June 25, 1948 CE",https://en.wikipedia.org/wiki/June_25,1948-06-25,1948– The United States Congress passes the Displaced Persons Act to allow World War II refugees to immigrate to the United States above quota restrictions.,Wikipedia,exact,military and conflict,United States,Gregorian,target met,international,secondary reference,20,single-source verified,20,95
25,CE,1950,June,,Asia,GHCD-06-25-1950-14,conflict,The Korean War begins with the invasion of South Korea by North Korea.,The Korean War begins with the invasion of South Korea by North Korea.,"June 25, 1950 CE",https://en.wikipedia.org/wiki/June_25,1950-06-25,1950– The Korean War begins with the invasion of South Korea by North Korea.,Wikipedia,exact,military and conflict,South Korea,Gregorian,target met,regional,secondary reference,20,single-source verified,20,95
25,CE,1960,June,,North America,GHCD-06-25-1960-15,conflict,"Cold War: Two cryptographers working for the United States National Security Agency left for vacation to Mexico, and from there defected to the Soviet Union.","Cold War: Two cryptographers working for the United States National Security Agency left for vacation to Mexico, and from there defected to the Soviet Union.","June 25, 1960 CE",https://en.wikipedia.org/wiki/June_25,1960-06-25,"1960– Cold War: Two cryptographers working for the United States National Security Agency left for vacation to Mexico, and from there defected to the Soviet Union.",Wikipedia,exact,military and conflict,United States,Gregorian,target met,regional,secondary reference,20,single-source verified,20,95
25,CE,1975,June,,Europe,GHCD-06-25-1975-16,politics,Mozambique achieves independence from Portugal.,Mozambique achieves independence from Portugal.,"June 25, 1975 CE",https://en.wikipedia.org/wiki/June_25,1975-06-25,1975– Mozambique achieves independence from Portugal.,Wikipedia,exact,politics and law,Portugal,Gregorian,target met,regional,secondary reference,20,single-source verified,20,82
25,CE,1978,June,,,GHCD-06-25-1978-17,historical event,The rainbow flag representing gay pride is flown for the first time during the San Francisco Gay Freedom Day Parade.,The rainbow flag representing gay pride is flown for the first time during the San Francisco Gay Freedom Day Parade.,"June 25, 1978 CE",https://en.wikipedia.org/wiki/June_25,1978-06-25,1978– The rainbow flag representing gay pride is flown for the first time during the San Francisco Gay Freedom Day Parade.,Wikipedia,exact,general history,,Gregorian,target met,transregional,secondary reference,20,single-source verified,20,82
25,CE,1978,June,,South America,GHCD-06-25-1978-18,historical event,Hosts Argentina defeat the Netherlands by a score of 3–1 in the final to win their first ever FIFA World Cup.,Hosts Argentina defeat the Netherlands by a score of 3–1 in the final to win their first ever FIFA World Cup.,"June 25, 1978 CE",https://en.wikipedia.org/wiki/June_25,1978-06-25,1978– Hosts Argentina defeat the Netherlands by a score of 3–1 in the final to win their first ever FIFA World Cup.,Wikipedia,exact,general history,Argentina,Gregorian,target met,regional,secondary reference,20,single-source verified,20,82
25,CE,1992,June,,,GHCD-06-25-1992-19,conflict,"Space Shuttle Columbia launches on STS-50, the first shuttle mission to carry Extended Duration Orbiter hardware.","Space Shuttle Columbia launches on STS-50, the first shuttle mission to carry Extended Duration Orbiter hardware.","June 25, 1992 CE",https://en.wikipedia.org/wiki/June_25,1992-06-25,"1992– Space Shuttle Columbia launches on STS-50, the first shuttle mission to carry Extended Duration Orbiter hardware.",Wikipedia,exact,military and conflict,,Gregorian,target met,transregional,secondary reference,20,single-source verified,20,95
25,CE,1998,June,,North America,GHCD-06-25-1998-20,politics,"In Clinton v. City of New York, the United States Supreme Court decides that the Line Item Veto Act of 1996 is unconstitutional.",In Clinton v,"June 25, 1998 CE",https://en.wikipedia.org/wiki/June_25,1998-06-25,"1998– In Clinton v. City of New York, the United States Supreme Court decides that the Line Item Veto Act of 1996 is unconstitutional.",Wikipedia,exact,politics and law,United States,Gregorian,target met,regional,secondary reference,20,single-source verified,20,95
26,CE,1794,June,,,GHCD-06-26-1794-01,conflict,French Revolutionary Wars: Battle of Fleurus marks the first successful military use of aircraft and turns the tide of the War of the First Coalition.,French Revolutionary Wars: Battle of Fleurus marks the first successful military use of aircraft and turns the tide of the War of the First Coalition.,"June 26, 1794 CE",https://en.wikipedia.org/wiki/June_26,1794-06-26,1794– French Revolutionary Wars: Battle of Fleurus marks the first successful military use of aircraft and turns the tide of the War of the First Coalition.,Wikipedia,exact,military and conflict,,Gregorian,target met,transregional,secondary reference,20,single-source verified,20,95
26,CE,1830,June,,,GHCD-06-26-1830-02,historical event,William IV becomes king of Britain and Hanover following the death without surviving legitimate issue of his older brother George IV.,William IV becomes king of Britain and Hanover following the death without surviving legitimate issue of his older brother George IV.,"June 26, 1830 CE",https://en.wikipedia.org/wiki/June_26,1830-06-26,1830– William IV becomes king of Britain and Hanover following the death without surviving legitimate issue of his older brother George IV.,Wikipedia,exact,general history,,Gregorian,target met,transregional,secondary reference,20,single-source verified,20,82
26,CE,1843,June,,,GHCD-06-26-1843-03,politics,"Treaty of Nanking comes into effect; Hong Kong Island is ceded to the British ""in perpetuity"".","Treaty of Nanking comes into effect; Hong Kong Island is ceded to the British ""in perpetuity"".","June 26, 1843 CE",https://en.wikipedia.org/wiki/June_26,1843-06-26,"1843– Treaty of Nanking comes into effect; Hong Kong Island is ceded to the British ""in perpetuity"".",Wikipedia,exact,politics and law,,Gregorian,target met,transregional,secondary reference,20,single-source verified,20,95
26,CE,1857,June,,,GHCD-06-26-1857-04,historical event,"The first investiture of the Victoria Cross takes place in Hyde Park, London.","The first investiture of the Victoria Cross takes place in Hyde Park, London.","June 26, 1857 CE",https://en.wikipedia.org/wiki/June_26,1857-06-26,"1857– The first investiture of the Victoria Cross takes place in Hyde Park, London.",Wikipedia,exact,general history,,Gregorian,target met,transregional,secondary reference,20,single-source verified,20,82
26,CE,1886,June,,,GHCD-06-26-1886-05,historical event,Henri Moissan isolates elemental fluorine for the first time.,Henri Moissan isolates elemental fluorine for the first time.,"June 26, 1886 CE",https://en.wikipedia.org/wiki/June_26,1886-06-26,1886– Henri Moissan isolates elemental fluorine for the first time.,Wikipedia,exact,general history,,Gregorian,target met,transregional,secondary reference,20,single-source verified,20,82
26,CE,1889,June,,,GHCD-06-26-1889-06,historical event,Bangui is founded by Albert Dolisie and Alfred Uzac in what was then the upper reaches of the French Congo.,Bangui is founded by Albert Dolisie and Alfred Uzac in what was then the upper reaches of the French Congo.,"June 26, 1889 CE",https://en.wikipedia.org/wiki/June_26,1889-06-26,1889– Bangui is founded by Albert Dolisie and Alfred Uzac in what was then the upper reaches of the French Congo.,Wikipedia,exact,general history,,Gregorian,target met,transregional,secondary reference,20,single-source verified,20,82
26,CE,1906,June,,,GHCD-06-26-1906-07,historical event,The first Grand Prix motor race is held at Le Mans.,The first Grand Prix motor race is held at Le Mans.,"June 26, 1906 CE",https://en.wikipedia.org/wiki/June_26,1906-06-26,1906– The first Grand Prix motor race is held at Le Mans.,Wikipedia,exact,general history,,Gregorian,target met,transregional,secondary reference,20,single-source verified,20,82
26,CE,1917,June,,Europe,GHCD-06-26-1917-08,conflict,World War I: The American Expeditionary Forces begin to arrive in France. They will first enter combat in the Battle of Hamel on July 4.,World War I: The American Expeditionary Forces begin to arrive in France,"June 26, 1917 CE",https://en.wikipedia.org/wiki/June_26,1917-06-26,1917– World War I: The American Expeditionary Forces begin to arrive in France. They will first enter combat in the Battle of Hamel on July 4.,Wikipedia,exact,military and conflict,France,Gregorian,target met,international,secondary reference,20,single-source verified,20,95
26,CE,1918,June,,,GHCD-06-26-1918-09,conflict,"World War I: Allied forces under John J. Pershing and James Harbord defeat Imperial German forces under Wilhelm, German Crown Prince in the Battle of Belleau Wood.",World War I: Allied forces under John J,"June 26, 1918 CE",https://en.wikipedia.org/wiki/June_26,1918-06-26,"1918– World War I: Allied forces under John J. Pershing and James Harbord defeat Imperial German forces under Wilhelm, German Crown Prince in the Battle of Belleau Wood.",Wikipedia,exact,military and conflict,,Gregorian,target met,international,secondary reference,20,single-source verified,20,95
26,CE,1940,June,,Europe,GHCD-06-26-1940-10,conflict,"World War II: Under the Molotov–Ribbentrop Pact, the Soviet Union presents an ultimatum to Romania requiring it to cede Bessarabia and the northern part of Bukovina.","World War II: Under the Molotov–Ribbentrop Pact, the Soviet Union presents an ultimatum to Romania requiring it to cede Bessarabia and the northern part of Bukovina.","June 26, 1940 CE",https://en.wikipedia.org/wiki/June_26,1940-06-26,"1940– World War II: Under the Molotov–Ribbentrop Pact, the Soviet Union presents an ultimatum to Romania requiring it to cede Bessarabia and the northern part of Bukovina.",Wikipedia,exact,military and conflict,Romania,Gregorian,target met,international,secondary reference,20,single-source verified,20,95
26,CE,1941,June,,Europe,GHCD-06-26-1941-11,conflict,"World War II: Soviet planes bomb Kassa, Hungary (now Košice, Slovakia), giving Hungary the impetus to declare war the next day.","World War II: Soviet planes bomb Kassa, Hungary (now Košice, Slovakia), giving Hungary the impetus to declare war the next day.","June 26, 1941 CE",https://en.wikipedia.org/wiki/June_26,1941-06-26,"1941– World War II: Soviet planes bomb Kassa, Hungary (now Košice, Slovakia), giving Hungary the impetus to declare war the next day.",Wikipedia,exact,military and conflict,Hungary,Gregorian,target met,international,secondary reference,20,single-source verified,20,95
26,CE,1944,June,,Europe,GHCD-06-26-1944-12,conflict,"World War II: The Battle of Osuchy in Osuchy, Poland, one of the largest battles between Nazi Germany and Polish resistance forces, ends with the defeat of the latter.","World War II: The Battle of Osuchy in Osuchy, Poland, one of the largest battles between Nazi Germany and Polish resistance forces, ends with the defeat of the latter.","June 26, 1944 CE",https://en.wikipedia.org/wiki/June_26,1944-06-26,"1944– World War II: The Battle of Osuchy in Osuchy, Poland, one of the largest battles between Nazi Germany and Polish resistance forces, ends with the defeat of the latter.",Wikipedia,exact,military and conflict,Germany,Gregorian,target met,international,secondary reference,20,single-source verified,20,95
26,CE,1944,June,,,GHCD-06-26-1944-13,conflict,"World War II: San Marino, a neutral state, is mistakenly bombed by the RAF based on faulty information, leading to 35 civilian deaths.","World War II: San Marino, a neutral state, is mistakenly bombed by the RAF based on faulty information, leading to 35 civilian deaths.","June 26, 1944 CE",https://en.wikipedia.org/wiki/June_26,1944-06-26,"1944– World War II: San Marino, a neutral state, is mistakenly bombed by the RAF based on faulty information, leading to 35 civilian deaths.",Wikipedia,exact,military and conflict,,Gregorian,target met,international,secondary reference,20,single-source verified,20,95
