Day,Era,Year,Month,Notes,Region,Event ID,Event type,Description,Event title,Date display,Source 1 URL,Calendar date,City location,Original date,Source 1 name,Date certainty,Event category,Modern country,Calendar system,Coverage status,People involved,Historical entity,Significance scope,Source reliability,Target event count,Verification status,Verified event count,Historical significance score
24,CE,1976,November,,Middle East,GHC-NOV-24-14,Disaster,"The Çaldıran–Muradiye earthquake in eastern Turkey kills between 4,000 and 5,000 people.",Çaldıran–Muradiye earthquake,24 November 1976 CE,https://en.wikipedia.org/wiki/November_24,November 24,Çaldıran; Muradiye,,Wikipedia — November date page,Exact,Earthquake,Turkey,Gregorian (modern date listing),Below target,,,National,Secondary reference chronology,20,Verified against cited chronology,15,5
24,CE,1989,November,,Central Europe,GHC-NOV-24-15,Political,"After a week of mass protests against the Communist regime known as the Velvet Revolution, Miloš Jakeš and the entire Politburo of the Czechoslovak Communist Party resign from office. This brings an effective end to Communist rule in Czechoslovakia. [13]",Czechoslovak Communist leadership resigns,24 November 1989 CE,https://en.wikipedia.org/wiki/November_24,November 24,Prague,,Wikipedia — November date page,Exact,Democratic revolution,Czechoslovakia,Gregorian (modern date listing),Below target,Miloš Jakeš,Communist Party of Czechoslovakia,Regional,Secondary reference chronology,20,Verified against cited chronology,15,5
25,CE,1120,November,,Europe,GHC-NOV-25-01,Disaster,"The White Ship sinks in the English Channel, drowning William Adelin, son and heir of Henry I of England. [2]",White Ship disaster,25 November 1120 CE,https://en.wikipedia.org/wiki/November_25,November 25,English Channel,,Wikipedia — November date page,Exact,Maritime disaster,United Kingdom,Gregorian (modern date listing),Target met,William Adelin; Henry I,Kingdom of England,National,Secondary reference chronology,20,Verified against cited chronology,20,5
25,CE,1177,November,,Middle East,GHC-NOV-25-02,Military,Baldwin IV of Jerusalem and Raynald of Châtillon defeat Saladin at the Battle of Montgisard. [3],Battle of Montgisard,25 November 1177 CE,https://en.wikipedia.org/wiki/November_25,November 25,Montgisard,,Wikipedia — November date page,Exact,Battle,Israel; Palestine; Egypt,Gregorian (modern date listing),Target met,Baldwin IV; Raynald of Châtillon; Saladin,Kingdom of Jerusalem; Ayyubid dynasty,Regional,Secondary reference chronology,20,Verified against cited chronology,20,4
25,CE,1343,November,,Europe,GHC-NOV-25-03,Disaster,"A tsunami, caused by an earthquake in the Tyrrhenian Sea, devastates Naples and the Maritime Republic of Amalfi, among other places.",Tyrrhenian Sea tsunami,25 November 1343 CE,https://en.wikipedia.org/wiki/November_25,November 25,Naples; Amalfi,,Wikipedia — November date page,Exact,Earthquake and tsunami,Italy,Gregorian (modern date listing),Target met,,,Regional,Secondary reference chronology,20,Verified against cited chronology,20,4
25,CE,1491,November,,Europe,GHC-NOV-25-04,Political,"The siege of Granada, the last Moorish stronghold in Spain, ends with the Treaty of Granada.",Treaty of Granada,25 November 1491 CE,https://en.wikipedia.org/wiki/November_25,November 25,Granada,,Wikipedia — November date page,Exact,Treaty,Spain,Gregorian (modern date listing),Target met,,Emirate of Granada; Crown of Castile,National,Secondary reference chronology,20,Verified against cited chronology,20,5
25,CE,1510,November,,South Asia,GHC-NOV-25-05,Military,"Portuguese conquest of Goa: Portuguese naval forces under the command of Afonso de Albuquerque, and local mercenaries working for privateer Timoji, seize Goa from the Bijapur Sultanate, resulting in 451 years of Portuguese colonial rule.",Portuguese conquest of Goa,25 November 1510 CE,https://en.wikipedia.org/wiki/November_25,November 25,Goa,,Wikipedia — November date page,Exact,Colonial conquest,India; Portugal,Gregorian (modern date listing),Target met,Afonso de Albuquerque; Timoji,Portuguese Empire; Bijapur Sultanate,Regional,Secondary reference chronology,20,Verified against cited chronology,20,5
25,CE,1667,November,,Caucasus,GHC-NOV-25-06,Disaster,"A deadly earthquake rocks Shemakha in the Caucasus, killing 80,000 people.",Shemakha earthquake,25 November 1667 CE,https://en.wikipedia.org/wiki/November_25,November 25,Shemakha,,Wikipedia — November date page,Exact,Earthquake,Azerbaijan,Gregorian (modern date listing),Target met,,,Regional,Secondary reference chronology,20,Verified against cited chronology,20,4
25,CE,1758,November,,North America,GHC-NOV-25-07,Military,"French and Indian War: British forces capture Fort Duquesne from French control. Later, Fort Pitt will be built nearby and grow into modern Pittsburgh.",Capture of Fort Duquesne,25 November 1758 CE,https://en.wikipedia.org/wiki/November_25,November 25,Pittsburgh,,Wikipedia — November date page,Exact,Fortress capture,United States; France; United Kingdom,Gregorian (modern date listing),Target met,,British Empire; Kingdom of France,Regional,Secondary reference chronology,20,Verified against cited chronology,20,4
25,CE,1759,November,,Middle East,GHC-NOV-25-08,Disaster,"An earthquake hits the Mediterranean destroying Beirut and Damascus and killing 30,000–40,000.",Mediterranean earthquake,25 November 1759 CE,https://en.wikipedia.org/wiki/November_25,November 25,Beirut; Damascus,,Wikipedia — November date page,Exact,Earthquake,Lebanon; Syria,Gregorian (modern date listing),Target met,,,Regional,Secondary reference chronology,20,Verified against cited chronology,20,5
25,CE,1783,November,,North America,GHC-NOV-25-09,Military,"American Revolutionary War: The last British troops leave New York City, three months after the signing of the Treaty of Paris.",British evacuation of New York,25 November 1783 CE,https://en.wikipedia.org/wiki/November_25,November 25,New York City,,Wikipedia — November date page,Exact,War termination,United States; United Kingdom,Gregorian (modern date listing),Target met,,United States; British Empire,National,Secondary reference chronology,20,Verified against cited chronology,20,5
25,CE,1795,November,,Europe,GHC-NOV-25-10,Political,"Partitions of Poland: Stanisław August Poniatowski, the last king of independent Poland, is forced to abdicate and is exiled to Russia.",Abdication of Stanisław August,25 November 1795 CE,https://en.wikipedia.org/wiki/November_25,November 25,,,Wikipedia — November date page,Exact,Monarchical abdication,Poland; Russia,Gregorian (modern date listing),Target met,Stanisław August Poniatowski,Polish–Lithuanian Commonwealth; Russian Empire,Regional,Secondary reference chronology,20,Verified against cited chronology,20,5
25,CE,1833,November,Estimated magnitude 8.7–9.2,Southeast Asia,GHC-NOV-25-11,Disaster,"A massive undersea earthquake, estimated magnitude between 8.7 and 9.2, rocks Sumatra, producing a massive tsunami all along the Indonesian coast.",Sumatra earthquake and tsunami,25 November 1833 CE,https://en.wikipedia.org/wiki/November_25,November 25,Sumatra,,Wikipedia — November date page,Exact,Earthquake and tsunami,Indonesia,Gregorian (modern date listing),Target met,,,Regional,Secondary reference chronology,20,Verified against cited chronology,20,5
25,CE,1839,November,,South Asia,GHC-NOV-25-12,Disaster,"A cyclone slams into south-eastern India. An estimated 300,000 deaths resulted from the disaster. [7]",India cyclone disaster,25 November 1839 CE,https://en.wikipedia.org/wiki/November_25,November 25,,,Wikipedia — November date page,Exact,Tropical cyclone,India,Gregorian (modern date listing),Target met,,,Regional,Secondary reference chronology,20,Verified against cited chronology,20,5
25,CE,1863,November,,North America,GHC-NOV-25-13,Military,American Civil War: Battle of Missionary Ridge: Union forces led by General Ulysses S. Grant break the Siege of Chattanooga by routing Confederate troops under General Braxton Bragg at Missionary Ridge in Tennessee.,Battle of Missionary Ridge,25 November 1863 CE,https://en.wikipedia.org/wiki/November_25,November 25,Chattanooga,,Wikipedia — November date page,Exact,Battle,United States,Gregorian (modern date listing),Target met,Ulysses S. Grant; Braxton Bragg,Union; Confederate States of America,National,Secondary reference chronology,20,Verified against cited chronology,20,5
25,CE,1915,November,,Europe,GHC-NOV-25-14,Scientific,Albert Einstein presents the field equations of general relativity to the Prussian Academy of Sciences.,Einstein presents general relativity equations,25 November 1915 CE,https://en.wikipedia.org/wiki/November_25,November 25,Berlin,,Wikipedia — November date page,Exact,Physics,Germany,Gregorian (modern date listing),Target met,Albert Einstein,Prussian Academy of Sciences,Global,Secondary reference chronology,20,Verified against cited chronology,20,5
25,CE,1918,November,,Europe,GHC-NOV-25-15,Political,"Vojvodina, formerly Austro-Hungarian crown land, proclaims its secession from Austria-Hungary to join the Kingdom of Serbia.",Vojvodina joins Serbia,25 November 1918 CE,https://en.wikipedia.org/wiki/November_25,November 25,,,Wikipedia — November date page,Exact,Territorial integration,Serbia; Austria; Hungary,Gregorian (modern date listing),Target met,,Kingdom of Serbia; Austria-Hungary,Regional,Secondary reference chronology,20,Verified against cited chronology,20,5
25,CE,1936,November,,Europe; East Asia,GHC-NOV-25-16,Political,"In Berlin, Germany and Japan sign the Anti-Comintern Pact, agreeing to consult on measures ""to safeguard their common interests"" in the case of an unprovoked attack by the Soviet Union against either nation.",Anti-Comintern Pact signed,25 November 1936 CE,https://en.wikipedia.org/wiki/November_25,November 25,Berlin,,Wikipedia — November date page,Exact,International alliance,Germany; Japan,Gregorian (modern date listing),Target met,,Nazi Germany; Empire of Japan,Global,Secondary reference chronology,20,Verified against cited chronology,20,5
25,CE,1943,November,,Europe,GHC-NOV-25-17,Political,World War II: Statehood of Bosnia and Herzegovina is re-established at the State Anti-fascist Council for the National Liberation of Bosnia and Herzegovina.,Re-establishment of Bosnia and Herzegovina,25 November 1943 CE,https://en.wikipedia.org/wiki/November_25,November 25,,,Wikipedia — November date page,Exact,Statehood,Bosnia and Herzegovina,Gregorian (modern date listing),Target met,,State Anti-fascist Council for the National Liberation of Bosnia and Herzegovina,Regional,Secondary reference chronology,20,Verified against cited chronology,20,4
25,CE,1947,November,,Oceania,GHC-NOV-25-18,Political,New Zealand ratifies the Statute of Westminster and thus becomes independent of legislative control by the United Kingdom.,New Zealand adopts the Statute of Westminster,25 November 1947 CE,https://en.wikipedia.org/wiki/November_25,November 25,,,Wikipedia — November date page,Exact,Constitutional independence,New Zealand; United Kingdom,Gregorian (modern date listing),Target met,,Dominion of New Zealand; British Empire,National,Secondary reference chronology,20,Verified against cited chronology,20,5
25,CE,1960,November,,Caribbean,GHC-NOV-25-19,Social,The Mirabal sisters of the Dominican Republic are assassinated.,Assassination of the Mirabal sisters,25 November 1960 CE,https://en.wikipedia.org/wiki/November_25,November 25,,,Wikipedia — November date page,Exact,Political repression,Dominican Republic,Gregorian (modern date listing),Target met,Patria Mirabal; Minerva Mirabal; María Teresa Mirabal,Dominican Republic,National,Secondary reference chronology,20,Verified against cited chronology,20,5
25,CE,1975,November,,South America,GHC-NOV-25-20,Political,Suriname gains independence from the Netherlands.,Suriname gains independence,25 November 1975 CE,https://en.wikipedia.org/wiki/November_25,November 25,Paramaribo,,Wikipedia — November date page,Exact,Independence,Suriname; Netherlands,Gregorian (modern date listing),Target met,,Republic of Suriname; Kingdom of the Netherlands,National,Secondary reference chronology,20,Verified against cited chronology,20,5
26,CE,1161,November,,East Asia,GHC-NOV-26-01,Military,Battle of Caishi: A Song dynasty fleet fights a naval engagement with Jin dynasty ships on the Yangtze river during the Jin–Song Wars.,Battle of Caishi,26 November 1161 CE,https://en.wikipedia.org/wiki/November_26,November 26,Caishi,,Wikipedia — November date page,Exact,Naval warfare,China,Gregorian (modern date listing),Target met,,Song dynasty; Jin dynasty,Regional,Secondary reference chronology,20,Verified against cited chronology,20,4
26,CE,1778,November,,Oceania,GHC-NOV-26-02,Exploration,"In the Hawaiian Islands, Captain James Cook becomes the first European to visit Maui.",Cook reaches Maui,26 November 1778 CE,https://en.wikipedia.org/wiki/November_26,November 26,Maui,,Wikipedia — November date page,Exact,European exploration,United States,Gregorian (modern date listing),Target met,James Cook,Kingdom of Great Britain,Global,Secondary reference chronology,20,Verified against cited chronology,20,4
26,CE,1789,November,,North America,GHC-NOV-26-03,Political,A national Thanksgiving Day is observed in the United States as proclaimed by President George Washington at the request of Congress.,First national Thanksgiving observance,26 November 1789 CE,https://en.wikipedia.org/wiki/November_26,November 26,,,Wikipedia — November date page,Exact,National observance,United States,Gregorian (modern date listing),Target met,George Washington,United States government,National,Secondary reference chronology,20,Verified against cited chronology,20,4
26,CE,1805,November,,Europe,GHC-NOV-26-04,Scientific,Official opening of Thomas Telford's Pontcysyllte Aqueduct.,Pontcysyllte Aqueduct opens,26 November 1805 CE,https://en.wikipedia.org/wiki/November_26,November 26,Pontcysyllte,,Wikipedia — November date page,Exact,Civil engineering,United Kingdom,Gregorian (modern date listing),Target met,Thomas Telford,Ellesmere Canal,Regional,Secondary reference chronology,20,Verified against cited chronology,20,3
26,CE,1812,November,,Eastern Europe,GHC-NOV-26-05,Military,The Battle of Berezina begins during Napoleon's retreat from Russia.,Battle of Berezina begins,26 November 1812 CE,https://en.wikipedia.org/wiki/November_26,November 26,Berezina,,Wikipedia — November date page,Exact,Napoleonic Wars,Belarus,Gregorian (modern date listing),Target met,Napoleon Bonaparte,First French Empire; Russian Empire,Regional,Secondary reference chronology,20,Verified against cited chronology,20,4
26,CE,1852,November,,Southeast Asia,GHC-NOV-26-06,Disaster,"An earthquake as high as magnitude 8.8 rocks the Banda Sea, triggering a tsunami and killing at least 60 in the Dutch East Indies. [2]",Banda Sea earthquake and tsunami,26 November 1852 CE,https://en.wikipedia.org/wiki/November_26,November 26,Banda Sea,,Wikipedia — November date page,Exact,Earthquake and tsunami,Indonesia,Gregorian (modern date listing),Target met,,Dutch East Indies,Regional,Secondary reference chronology,20,Verified against cited chronology,20,4
26,CE,1863,November,,North America,GHC-NOV-26-07,Political,"United States President Abraham Lincoln proclaims November 26 as a national Thanksgiving Day, to be celebrated annually on the final Thursday of November. Following the Franksgiving controversy from 1939 to 1941, it has been observed on the fourth Thursday in 1942 and subsequent years.",Thanksgiving proclaimed as a national observance,26 November 1863 CE,https://en.wikipedia.org/wiki/November_26,November 26,,,Wikipedia — November date page,Exact,National observance,United States,Gregorian (modern date listing),Target met,Abraham Lincoln,United States government,National,Secondary reference chronology,20,Verified against cited chronology,20,4
26,CE,1917,November,,Middle East,GHC-NOV-26-08,Political,The Manchester Guardian publishes the 1916 secret Sykes-Picot Agreement between the United Kingdom and France. [4],Sykes–Picot Agreement published,26 November 1917 CE,https://en.wikipedia.org/wiki/November_26,November 26,Manchester,,Wikipedia — November date page,Exact,Diplomacy,United Kingdom; France,Gregorian (modern date listing),Target met,,British government; French government,Global,Secondary reference chronology,20,Verified against cited chronology,20,5
26,CE,1917,November,,North America,GHC-NOV-26-09,Cultural,"The National Hockey League is formed, with the Montreal Canadiens, Montreal Wanderers, Ottawa Senators, Quebec Bulldogs, and Toronto Arenas as its first teams.",National Hockey League formed,26 November 1917 CE,https://en.wikipedia.org/wiki/November_26,November 26,Montreal,,Wikipedia — November date page,Exact,Sport,Canada,Gregorian (modern date listing),Target met,,National Hockey League,Regional,Secondary reference chronology,20,Verified against cited chronology,20,4
26,CE,1922,November,,North Africa,GHC-NOV-26-10,Exploration,"Howard Carter and Lord Carnarvon become the first people to enter the tomb of Pharaoh Tutankhamun in over 3,000 years. [6]",Tutankhamun's tomb entered,26 November 1922 CE,https://en.wikipedia.org/wiki/November_26,November 26,Luxor,,Wikipedia — November date page,Exact,Archaeology,Egypt,Gregorian (modern date listing),Target met,Howard Carter; Lord Carnarvon,Egyptian royal necropolis,Global,Secondary reference chronology,20,Verified against cited chronology,20,5
26,CE,1924,November,,East Asia,GHC-NOV-26-11,Political,"The Mongolian People's Republic is officially established after a new constitution, passed by the first State Great Khural, abolishes the monarchy. [7]",Mongolian People's Republic established,26 November 1924 CE,https://en.wikipedia.org/wiki/November_26,November 26,Ulaanbaatar,,Wikipedia — November date page,Exact,Constitutional change,Mongolia,Gregorian (modern date listing),Target met,,Mongolian People's Republic,National,Secondary reference chronology,20,Verified against cited chronology,20,5
26,CE,1941,November,,East Asia,GHC-NOV-26-12,Political,"World War II: The Hull note is given to the Japanese ambassador, demanding that Japan withdraw from China and French Indochina, in return for which the United States would lift economic sanctions. [8] On the same day, Japan's 1st Air Fleet departs Hitokappu Bay for Hawaii. [9]",Hull note delivered to Japan,26 November 1941 CE,https://en.wikipedia.org/wiki/November_26,November 26,"Washington, D.C.",,Wikipedia — November date page,Exact,Diplomacy,United States; Japan,Gregorian (modern date listing),Target met,Cordell Hull,United States Department of State; Empire of Japan,Global,Secondary reference chronology,20,Verified against cited chronology,20,5
26,CE,1942,November,,Southeastern Europe,GHC-NOV-26-13,Political,World War II: Yugoslav Partisans convene the first meeting of the Anti-Fascist Council for the National Liberation of Yugoslavia at Bihać in northwestern Bosnia.,Anti-Fascist Council of National Liberation of Yugoslavia convenes,26 November 1942 CE,https://en.wikipedia.org/wiki/November_26,November 26,Bihać,,Wikipedia — November date page,Exact,Resistance government,Bosnia and Herzegovina,Gregorian (modern date listing),Target met,,Yugoslav Partisans; AVNOJ,Regional,Secondary reference chronology,20,Verified against cited chronology,20,4
26,CE,1944,November,,Europe,GHC-NOV-26-14,Military,"World War II: A German V-2 rocket hits a Woolworth's shop in New Cross, London, killing 168 people.",V-2 rocket strikes New Cross,26 November 1944 CE,https://en.wikipedia.org/wiki/November_26,November 26,London,,Wikipedia — November date page,Exact,Rocket attack,United Kingdom,Gregorian (modern date listing),Target met,,Nazi Germany,National,Secondary reference chronology,20,Verified against cited chronology,20,4
26,CE,1949,November,,South Asia,GHC-NOV-26-15,Political,The Constituent Assembly of India adopts the constitution presented by Dr. B. R. Ambedkar.,Constitution of India adopted,26 November 1949 CE,https://en.wikipedia.org/wiki/November_26,November 26,New Delhi,,Wikipedia — November date page,Exact,Constitutional law,India,Gregorian (modern date listing),Target met,B. R. Ambedkar,Constituent Assembly of India,National,Secondary reference chronology,20,Verified against cited chronology,20,5
26,CE,1950,November,,East Asia,GHC-NOV-26-16,Military,Korean War: Communist Chinese troops launch a massive counterattack (Battle of the Ch'ongch'on River and Battle of Chosin Reservoir) against United Nations and South Korean forces.,Chinese counteroffensive in the Korean War,26 November 1950 CE,https://en.wikipedia.org/wiki/November_26,November 26,,,Wikipedia — November date page,Exact,Korean War,North Korea; South Korea; China,Gregorian (modern date listing),Target met,,People's Republic of China; United Nations Command,Global,Secondary reference chronology,20,Verified against cited chronology,20,5
26,CE,1965,November,,Europe,GHC-NOV-26-17,Scientific,"France launches Astérix, becoming the third nation to put an object in orbit using its own booster.",France launches Astérix,26 November 1965 CE,https://en.wikipedia.org/wiki/November_26,November 26,,,Wikipedia — November date page,Exact,Spaceflight,France,Gregorian (modern date listing),Target met,,French space program,Global,Secondary reference chronology,20,Verified against cited chronology,20,5
26,CE,1991,November,,Caucasus,GHC-NOV-26-18,Political,National Assembly of Azerbaijan abolishes the autonomous status of Nagorno-Karabakh Autonomous Oblast of Azerbaijan and renames several cities with Azeri names.,Azerbaijan abolishes Nagorno-Karabakh's autonomous status,26 November 1991 CE,https://en.wikipedia.org/wiki/November_26,November 26,Baku,,Wikipedia — November date page,Exact,Territorial administration,Azerbaijan,Gregorian (modern date listing),Target met,,National Assembly of Azerbaijan,National,Secondary reference chronology,20,Verified against cited chronology,20,4
26,CE,2003,November,,Europe,GHC-NOV-26-19,Scientific,"The Concorde makes its final flight, over Bristol, England. [14]",Concorde makes final flight,26 November 2003 CE,https://en.wikipedia.org/wiki/November_26,November 26,Bristol,,Wikipedia — November date page,Exact,Aviation technology,United Kingdom,Gregorian (modern date listing),Target met,,Concorde,Global,Secondary reference chronology,20,Verified against cited chronology,20,4
26,CE,2008,November,,South Asia,GHC-NOV-26-20,Military,"Mumbai attacks, a series of terrorist attacks killing approximately 175 citizens by 10 members of Lashkar-e-Taiba, a Pakistan based extremist Islamist terrorist organisation.",Mumbai attacks begin,26 November 2008 CE,https://en.wikipedia.org/wiki/November_26,November 26,Mumbai,,Wikipedia — November date page,Exact,Terrorism,India,Gregorian (modern date listing),Target met,,Lashkar-e-Taiba,Global,Secondary reference chronology,20,Verified against cited chronology,20,5
27,CE,1095,November,,Europe,GHC-NOV-27-01,Religious,Pope Urban II declares the First Crusade at the Council of Clermont.,Council of Clermont declares the First Crusade,27 November 1095 CE,https://en.wikipedia.org/wiki/November_27,November 27,Clermont,,Wikipedia — November date page,Exact,Crusades,France,Gregorian (modern date listing),Target met,Pope Urban II,Catholic Church,Global,Secondary reference chronology,20,Verified against cited chronology,20,5
27,CE,1755,November,,North Africa,GHC-NOV-27-02,Disaster,An earthquake in northern Morocco devastates the cities of Fes and Meknes. [3],Earthquake devastates northern Morocco,27 November 1755 CE,https://en.wikipedia.org/wiki/November_27,November 27,Fes; Meknes,,Wikipedia — November date page,Exact,Earthquake,Morocco,Gregorian (modern date listing),Target met,,,National,Secondary reference chronology,20,Verified against cited chronology,20,4
27,CE,1815,November,,Europe,GHC-NOV-27-03,Political,Adoption of the Constitution of the Kingdom of Poland.,Constitution of the Kingdom of Poland adopted,27 November 1815 CE,https://en.wikipedia.org/wiki/November_27,November 27,,,Wikipedia — November date page,Exact,Constitution,Poland,Gregorian (modern date listing),Target met,,Kingdom of Poland,National,Secondary reference chronology,20,Verified against cited chronology,20,4
27,CE,1835,November,,Europe,GHC-NOV-27-04,Social,James Pratt and John Smith are hanged in London; they are the last two to be executed for sodomy in England.,Last executions for sodomy in England,27 November 1835 CE,https://en.wikipedia.org/wiki/November_27,November 27,London,,Wikipedia — November date page,Exact,LGBTQ+ history,United Kingdom,Gregorian (modern date listing),Target met,James Pratt; John Smith,Kingdom of Great Britain,National,Secondary reference chronology,20,Verified against cited chronology,20,4
27,CE,1868,November,,North America,GHC-NOV-27-05,Military,American Indian Wars: Battle of Washita River: United States Army Lieutenant Colonel George Armstrong Custer leads an attack on Cheyenne living on reservation land.,Battle of Washita River,27 November 1868 CE,https://en.wikipedia.org/wiki/November_27,November 27,Washita River,,Wikipedia — November date page,Exact,Indigenous peoples conflict,United States,Gregorian (modern date listing),Target met,George Armstrong Custer,United States Army,National,Secondary reference chronology,20,Verified against cited chronology,20,4
27,CE,1895,November,,Europe,GHC-NOV-27-06,Cultural,"At the Swedish–Norwegian Club in Paris, Alfred Nobel signs his last will and testament, setting aside his estate to establish the Nobel Prize after he dies.",Alfred Nobel signs his final will,27 November 1895 CE,https://en.wikipedia.org/wiki/November_27,November 27,Paris,,Wikipedia — November date page,Exact,Scientific and cultural institutions,France,Gregorian (modern date listing),Target met,Alfred Nobel,Nobel Foundation,Global,Secondary reference chronology,20,Verified against cited chronology,20,5
27,CE,1901,November,,North America,GHC-NOV-27-07,Military,The U.S. Army War College is established.,U.S. Army War College established,27 November 1901 CE,https://en.wikipedia.org/wiki/November_27,November 27,,,Wikipedia — November date page,Exact,Military education,United States,Gregorian (modern date listing),Target met,,United States Army War College,National,Secondary reference chronology,20,Verified against cited chronology,20,4
27,CE,1912,November,,North Africa,GHC-NOV-27-08,Political,Spain declares a protectorate over the north shore of Morocco.,Spain declares a protectorate over northern Morocco,27 November 1912 CE,https://en.wikipedia.org/wiki/November_27,November 27,,,Wikipedia — November date page,Exact,Colonialism,Spain; Morocco,Gregorian (modern date listing),Target met,,Spanish protectorate in Morocco,Regional,Secondary reference chronology,20,Verified against cited chronology,20,4
27,CE,1924,November,,North America,GHC-NOV-27-09,Cultural,"In New York City, the first Macy's Thanksgiving Day Parade is held.",First Macy’s Thanksgiving Day Parade,27 November 1924 CE,https://en.wikipedia.org/wiki/November_27,November 27,New York City,,Wikipedia — November date page,Exact,Public celebrations,United States,Gregorian (modern date listing),Target met,,Macy's,National,Secondary reference chronology,20,Verified against cited chronology,20,3
27,CE,1940,November,,Europe,GHC-NOV-27-10,Political,"In Romania, the ruling Iron Guard fascist party assassinates over 60 of arrested King Carol II of Romania's aides and other political dissidents.",Iron Guard assassinations in Romania,27 November 1940 CE,https://en.wikipedia.org/wiki/November_27,November 27,,,Wikipedia — November date page,Exact,Political violence,Romania,Gregorian (modern date listing),Target met,Carol II of Romania,Iron Guard,National,Secondary reference chronology,20,Verified against cited chronology,20,5
27,CE,1940,November,,Mediterranean,GHC-NOV-27-11,Military,"World War II: At the Battle of Cape Spartivento, the Royal Navy engages the Regia Marina in the Mediterranean Sea.",Battle of Cape Spartivento,27 November 1940 CE,https://en.wikipedia.org/wiki/November_27,November 27,Cape Spartivento,,Wikipedia — November date page,Exact,Naval battle,United Kingdom; Italy,Gregorian (modern date listing),Target met,,Royal Navy; Regia Marina,Regional,Secondary reference chronology,20,Verified against cited chronology,20,4
27,CE,1942,November,,Europe,GHC-NOV-27-12,Military,"World War II: At Toulon, the French navy scuttles its ships and submarines to keep them out of Nazi hands.",French fleet scuttled at Toulon,27 November 1942 CE,https://en.wikipedia.org/wiki/November_27,November 27,Toulon,,Wikipedia — November date page,Exact,Naval warfare,France; Germany,Gregorian (modern date listing),Target met,,French Navy,Regional,Secondary reference chronology,20,Verified against cited chronology,20,5
27,CE,1944,November,,Europe,GHC-NOV-27-13,Disaster,World War II: RAF Fauld explosion: An explosion at a Royal Air Force ammunition dump in Staffordshire kills seventy people.,RAF Fauld explosion,27 November 1944 CE,https://en.wikipedia.org/wiki/November_27,November 27,Staffordshire,,Wikipedia — November date page,Exact,Industrial and military accident,United Kingdom,Gregorian (modern date listing),Target met,,Royal Air Force,National,Secondary reference chronology,20,Verified against cited chronology,20,4
27,CE,1945,November,,North America; Europe,GHC-NOV-27-14,Social,CARE (then the Cooperative for American Remittances to Europe) is founded to send CARE Packages of food relief to Europe after World War II.,CARE founded,27 November 1945 CE,https://en.wikipedia.org/wiki/November_27,November 27,,,Wikipedia — November date page,Exact,Humanitarian aid,United States,Gregorian (modern date listing),Target met,,CARE,Global,Secondary reference chronology,20,Verified against cited chronology,20,4
27,CE,1971,November,,Solar System,GHC-NOV-27-15,Scientific,"The Soviet space program's Mars 2 orbiter releases a descent module. It malfunctions and crashes, but it is the first man-made object to reach the surface of Mars.",Mars 2 reaches the Martian surface,27 November 1971 CE,https://en.wikipedia.org/wiki/November_27,November 27,Mars,,Wikipedia — November date page,Exact,Space exploration,Russia,Gregorian (modern date listing),Target met,,Soviet space program,Global,Secondary reference chronology,20,Verified against cited chronology,20,5
27,CE,1973,November,,North America,GHC-NOV-27-16,Political,"Twenty-fifth Amendment: The United States Senate votes 92–3 to confirm Gerald Ford as Vice President of the United States. (On December 6, the House will confirm him 387–35).",Gerald Ford confirmed as vice president,27 November 1973 CE,https://en.wikipedia.org/wiki/November_27,November 27,"Washington, D.C.",,Wikipedia — November date page,Exact,Executive succession,United States,Gregorian (modern date listing),Target met,Gerald Ford,United States Senate,National,Secondary reference chronology,20,Verified against cited chronology,20,5
27,CE,1978,November,,North America,GHC-NOV-27-17,Political,"In San Francisco, city mayor George Moscone and openly gay city supervisor Harvey Milk are assassinated by former supervisor Dan White.",Assassinations of George Moscone and Harvey Milk,27 November 1978 CE,https://en.wikipedia.org/wiki/November_27,November 27,San Francisco,,Wikipedia — November date page,Exact,Political assassination,United States,Gregorian (modern date listing),Target met,George Moscone; Harvey Milk; Dan White,City and County of San Francisco,National,Secondary reference chronology,20,Verified against cited chronology,20,5
27,CE,1978,November,,Middle East,GHC-NOV-27-18,Political,The Kurdistan Workers' Party (PKK) is founded in the Turkish village of Fis.,PKK founded,27 November 1978 CE,https://en.wikipedia.org/wiki/November_27,November 27,Fis,,Wikipedia — November date page,Exact,Separatist movements,Turkey,Gregorian (modern date listing),Target met,,Kurdistan Workers' Party,Regional,Secondary reference chronology,20,Verified against cited chronology,20,4
27,CE,1984,November,,Europe,GHC-NOV-27-19,Political,"Under the Brussels Agreement signed between the governments of the United Kingdom and Spain, the former agrees to enter into discussions with Spain over Gibraltar, including sovereignty.",Brussels Agreement on Gibraltar,27 November 1984 CE,https://en.wikipedia.org/wiki/November_27,November 27,Brussels,,Wikipedia — November date page,Exact,Diplomacy and territorial dispute,United Kingdom; Spain,Gregorian (modern date listing),Target met,,Governments of the United Kingdom and Spain,Regional,Secondary reference chronology,20,Verified against cited chronology,20,4
27,CE,2001,November,,Solar System,GHC-NOV-27-20,Scientific,"A hydrogen atmosphere is discovered on the extrasolar planet Osiris by the Hubble Space Telescope, the first atmosphere detected on an extrasolar planet.",First exoplanet atmosphere detected,27 November 2001 CE,https://en.wikipedia.org/wiki/November_27,November 27,,,Wikipedia — November date page,Exact,Astronomy,United States,Gregorian (modern date listing),Target met,,Hubble Space Telescope,Global,Secondary reference chronology,20,Verified against cited chronology,20,5
