Day,Era,Year,Month,Notes,Region,Event ID,Event type,Description,Event title,Date display,Source 1 URL,Source 2 URL,Calendar date,Source 1 name,Source 2 name,Date certainty,Event category,Modern country,Calendar system,Coverage status,Significance scope,Source reliability,Target event count,Verification status,Verified event count,Historical significance score
26,CE,1939,January,Date uses the Gregorian January day-page convention; for pre-modern events the original local calendar and conversion can differ. No year 0 is used. Source 1 is a secondary compilation; institutional corroboration is included when available.,Europe,JAN-26-12,event,Spanish Civil War: Catalonia Offensive: Troops loyal to nationalist General Francisco Franco and aided by Italy take Barcelona. The event is recorded in a dated historical chronology for this calendar day.,Spanish Civil War: Catalonia Offensive: Troops loyal to nationalist General Francisco Franco and aided by Italy take Barcelona.,26 January 1939 CE,https://en.wikipedia.org/wiki/January_26,,01-26,Wikipedia — January 26,,exact day (secondary compilation),War and conflict,Italy,Gregorian day-date convention (retrospective where applicable),meets target,regional,Secondary reference compilation; corroborated by institutional source where supplied,20,verified against dated reference entry,20,7
26,CE,1861,January,Date uses the Gregorian January day-page convention; for pre-modern events the original local calendar and conversion can differ. No year 0 is used. Source 1 is a secondary compilation; institutional corroboration is included when available.,Americas,JAN-26-13,event,American Civil War: The state of Louisiana secedes from the Union. The event is recorded in a dated historical chronology for this calendar day. The dated reference identifies this as a historical event on this calendar day.,American Civil War: The state of Louisiana secedes from the Union.,26 January 1861 CE,https://en.wikipedia.org/wiki/January_26,,01-26,Wikipedia — January 26,,exact day (secondary compilation),War and conflict,,Gregorian day-date convention (retrospective where applicable),meets target,regional,Secondary reference compilation; corroborated by institutional source where supplied,20,verified against dated reference entry,20,7
26,CE,1962,January,Date uses the Gregorian January day-page convention; for pre-modern events the original local calendar and conversion can differ. No year 0 is used. Source 1 is a secondary compilation; institutional corroboration is included when available.,Transregional/unspecified,JAN-26-14,event,"Ranger 3 is launched to study the Moon. The space probe later misses the Moon by 22,000 miles (35,400 km). The event is recorded in a dated historical chronology for this calendar day.","Ranger 3 is launched to study the Moon. The space probe later misses the Moon by 22,000 miles (35,400 km).",26 January 1962 CE,https://en.wikipedia.org/wiki/January_26,,01-26,Wikipedia — January 26,,exact day (secondary compilation),"Science, technology and exploration",,Gregorian day-date convention (retrospective where applicable),meets target,regional,Secondary reference compilation; corroborated by institutional source where supplied,20,verified against dated reference entry,20,7
26,CE,1856,January,Date uses the Gregorian January day-page convention; for pre-modern events the original local calendar and conversion can differ. No year 0 is used. Source 1 is a secondary compilation; institutional corroboration is included when available.,Americas,JAN-26-15,event,First Battle of Seattle: Marines from the USS Decatur drive off Native American attackers after all-day battle with settlers. The event is recorded in a dated historical chronology for this calendar day.,First Battle of Seattle: Marines from the USS Decatur drive off Native American attackers after all-day battle with settlers.,26 January 1856 CE,https://en.wikipedia.org/wiki/January_26,,01-26,Wikipedia — January 26,,exact day (secondary compilation),War and conflict,,Gregorian day-date convention (retrospective where applicable),meets target,regional,Secondary reference compilation; corroborated by institutional source where supplied,20,verified against dated reference entry,20,7
26,CE,2009,January,Date uses the Gregorian January day-page convention; for pre-modern events the original local calendar and conversion can differ. No year 0 is used. Source 1 is a secondary compilation; institutional corroboration is included when available.,Transregional/unspecified,JAN-26-16,event,"Rioting breaks out in Antananarivo, Madagascar, sparking a political crisis that will result in the replacement of President Marc Ravalomanana with Andry Rajoelina. The event is recorded in a dated historical chronology for this calendar day.","Rioting breaks out in Antananarivo, Madagascar, sparking a political crisis that will result in the replacement of President Marc Ravalomanana with Andry Rajoelina.",26 January 2009 CE,https://en.wikipedia.org/wiki/January_26,,01-26,Wikipedia — January 26,,exact day (secondary compilation),Political history and decolonization,,Gregorian day-date convention (retrospective where applicable),meets target,national,Secondary reference compilation; corroborated by institutional source where supplied,20,verified against dated reference entry,20,4
26,CE,1700,January,Date uses the Gregorian January day-page convention; for pre-modern events the original local calendar and conversion can differ. No year 0 is used. Source 1 is a secondary compilation; institutional corroboration is included when available.,Asia,JAN-26-17,event,"The 8.7–9.2 M w Cascadia earthquake takes place off the west coast of North America, as evidenced by Japanese records. The event is recorded in a dated historical chronology for this calendar day.","The 8.7–9.2 M w Cascadia earthquake takes place off the west coast of North America, as evidenced by Japanese records.",26 January 1700 CE,https://en.wikipedia.org/wiki/January_26,,01-26,Wikipedia — January 26,,exact day (secondary compilation),Disaster and public safety,Japan,Gregorian day-date convention (retrospective where applicable),meets target,national,Secondary reference compilation; corroborated by institutional source where supplied,20,verified against dated reference entry,20,5
26,CE,2001,January,Date uses the Gregorian January day-page convention; for pre-modern events the original local calendar and conversion can differ. No year 0 is used. Source 1 is a secondary compilation; institutional corroboration is included when available.,Asia,JAN-26-18,event,"The 7.7 M w Gujarat earthquake shakes Western India, leaving 13,805–20,023 dead and about 166,800 injured. The event is recorded in a dated historical chronology for this calendar day. The dated reference identifies this as a historical event on this calendar day.","The 7.7 M w Gujarat earthquake shakes Western India, leaving 13,805–20,023 dead and about 166,800 injured.",26 January 2001 CE,https://en.wikipedia.org/wiki/January_26,,01-26,Wikipedia — January 26,,exact day (secondary compilation),Disaster and public safety,India,Gregorian day-date convention (retrospective where applicable),meets target,national,Secondary reference compilation; corroborated by institutional source where supplied,20,verified against dated reference entry,20,5
26,CE,1531,January,Date uses the Gregorian January day-page convention; for pre-modern events the original local calendar and conversion can differ. No year 0 is used. Source 1 is a secondary compilation; institutional corroboration is included when available.,Transregional/unspecified,JAN-26-19,event,The 6.4–7.1 M w Lisbon earthquake kills about thirty thousand people. The event is recorded in a dated historical chronology for this calendar day. The dated reference identifies this as a historical event on this calendar day.,The 6.4–7.1 M w Lisbon earthquake kills about thirty thousand people.,26 January 1531 CE,https://en.wikipedia.org/wiki/January_26,,01-26,Wikipedia — January 26,,exact day (secondary compilation),Disaster and public safety,,Gregorian day-date convention (retrospective where applicable),meets target,national,Secondary reference compilation; corroborated by institutional source where supplied,20,verified against dated reference entry,20,5
26,CE,1855,January,Date uses the Gregorian January day-page convention; for pre-modern events the original local calendar and conversion can differ. No year 0 is used. Source 1 is a secondary compilation; institutional corroboration is included when available.,Transregional/unspecified,JAN-26-20,event,Point No Point Treaty is signed in Washington Territory. The event is recorded in a dated historical chronology for this calendar day. The dated reference identifies this as a historical event on this calendar day.,Point No Point Treaty is signed in Washington Territory.,26 January 1855 CE,https://en.wikipedia.org/wiki/January_26,,01-26,Wikipedia — January 26,,exact day (secondary compilation),Political history and decolonization,,Gregorian day-date convention (retrospective where applicable),meets target,national,Secondary reference compilation; corroborated by institutional source where supplied,20,verified against dated reference entry,20,5
27,CE,2002,January,Date uses the Gregorian January day-page convention; for pre-modern events the original local calendar and conversion can differ. No year 0 is used. Source 1 is a secondary compilation; institutional corroboration is included when available.,Africa,JAN-27-01,event,"An explosion at a military storage facility in Lagos, Nigeria, kills at least 1,100 people and displaces over 20,000 others. The event is recorded in a dated historical chronology for this calendar day.","An explosion at a military storage facility in Lagos, Nigeria, kills at least 1,100 people and displaces over 20,000 others.",27 January 2002 CE,https://en.wikipedia.org/wiki/January_27,,01-27,Wikipedia — January 27,,exact day (secondary compilation),War and conflict,Nigeria,Gregorian day-date convention (retrospective where applicable),meets target,national,Secondary reference compilation; corroborated by institutional source where supplied,20,verified against dated reference entry,20,4
27,CE,1973,January,Date uses the Gregorian January day-page convention; for pre-modern events the original local calendar and conversion can differ. No year 0 is used. Source 1 is a secondary compilation; institutional corroboration is included when available.,Asia,JAN-27-02,event,The Paris Peace Accords officially ends the Vietnam War. Colonel William Nolde is killed in action becoming the conflict's last recorded American combat casualty. The event is recorded in a dated historical chronology for this calendar day.,The Paris Peace Accords officially ends the Vietnam War. Colonel William Nolde is killed in action becoming the conflict's last recorded American combat casualty.,27 January 1973 CE,https://en.wikipedia.org/wiki/January_27,,01-27,Wikipedia — January 27,,exact day (secondary compilation),War and conflict,Vietnam,Gregorian day-date convention (retrospective where applicable),meets target,regional,Secondary reference compilation; corroborated by institutional source where supplied,20,verified against dated reference entry,20,6
27,CE,1980,January,Date uses the Gregorian January day-page convention; for pre-modern events the original local calendar and conversion can differ. No year 0 is used. Source 1 is a secondary compilation; institutional corroboration is included when available.,Middle East,JAN-27-03,event,"Through cooperation between the U.S. and Canadian governments, six American diplomats secretly escape hostilities in Iran in the culmination of the Canadian Caper. The event is recorded in a dated historical chronology for this calendar day.","Through cooperation between the U.S. and Canadian governments, six American diplomats secretly escape hostilities in Iran in the culmination of the Canadian Caper.",27 January 1980 CE,https://en.wikipedia.org/wiki/January_27,,01-27,Wikipedia — January 27,,exact day (secondary compilation),"Culture, education and religion",Iran,Gregorian day-date convention (retrospective where applicable),meets target,national,Secondary reference compilation; corroborated by institutional source where supplied,20,verified against dated reference entry,20,4
27,CE,1967,January,Date uses the Gregorian January day-page convention; for pre-modern events the original local calendar and conversion can differ. No year 0 is used. Source 1 is a secondary compilation; institutional corroboration is included when available.,Americas,JAN-27-04,event,"Cold War: The Soviet Union, the United States, and the United Kingdom sign the Outer Space Treaty in Washington, D.C., banning deployment of nuclear weapons in space, and limiting the usage of the Moon and other celestial bodies to peaceful purposes.","Cold War: The Soviet Union, the United States, and the United Kingdom sign the Outer Space Treaty in Washington, D.C., banning deployment of nuclear weapons in space, and…",27 January 1967 CE,https://en.wikipedia.org/wiki/January_27,,01-27,Wikipedia — January 27,,exact day (secondary compilation),War and conflict,United States,Gregorian day-date convention (retrospective where applicable),meets target,international,Secondary reference compilation; corroborated by institutional source where supplied,20,verified against dated reference entry,20,9
27,CE,1928,January,Date uses the Gregorian January day-page convention; for pre-modern events the original local calendar and conversion can differ. No year 0 is used. Source 1 is a secondary compilation; institutional corroboration is included when available.,Oceania,JAN-27-05,event,"Bundaberg tragedy: a diphtheria vaccine is contaminated with Staph. aureus bacterium, resulting in the deaths of twelve children in the Australian town of Bundaberg. The event is recorded in a dated historical chronology for this calendar day.","Bundaberg tragedy: a diphtheria vaccine is contaminated with Staph. aureus bacterium, resulting in the deaths of twelve children in the Australian town of Bundaberg.",27 January 1928 CE,https://en.wikipedia.org/wiki/January_27,,01-27,Wikipedia — January 27,,exact day (secondary compilation),"Social, economic and institutional history",Australia,Gregorian day-date convention (retrospective where applicable),meets target,national,Secondary reference compilation; corroborated by institutional source where supplied,20,verified against dated reference entry,20,4
27,CE,1820,January,Date uses the Gregorian January day-page convention; for pre-modern events the original local calendar and conversion can differ. No year 0 is used. Source 1 is a secondary compilation; institutional corroboration is included when available.,Polar regions,JAN-27-06,event,"A Russian expedition led by Fabian Gottlieb von Bellingshausen and Mikhail Petrovich Lazarev discovers the Antarctic continent, approaching the Antarctic coast. The event is recorded in a dated historical chronology for this calendar day.","A Russian expedition led by Fabian Gottlieb von Bellingshausen and Mikhail Petrovich Lazarev discovers the Antarctic continent, approaching the Antarctic coast.",27 January 1820 CE,https://en.wikipedia.org/wiki/January_27,,01-27,Wikipedia — January 27,,exact day (secondary compilation),"Social, economic and institutional history",Russia,Gregorian day-date convention (retrospective where applicable),meets target,national,Secondary reference compilation; corroborated by institutional source where supplied,20,verified against dated reference entry,20,5
27,CE,1943,January,Date uses the Gregorian January day-page convention; for pre-modern events the original local calendar and conversion can differ. No year 0 is used. Source 1 is a secondary compilation; institutional corroboration is included when available.,Americas,JAN-27-07,event,"World War II: The Eighth Air Force sorties ninety-one B-17s and B-24s to attack the U-boat construction yards at Wilhelmshaven, Germany. This was the first American bombing attack on Germany.","World War II: The Eighth Air Force sorties ninety-one B-17s and B-24s to attack the U-boat construction yards at Wilhelmshaven, Germany. This was the first American bombing…",27 January 1943 CE,https://en.wikipedia.org/wiki/January_27,,01-27,Wikipedia — January 27,,exact day (secondary compilation),War and conflict,Germany,Gregorian day-date convention (retrospective where applicable),meets target,international,Secondary reference compilation; corroborated by institutional source where supplied,20,verified against dated reference entry,20,9
27,CE,1916,January,Date uses the Gregorian January day-page convention; for pre-modern events the original local calendar and conversion can differ. No year 0 is used. Source 1 is a secondary compilation; institutional corroboration is included when available.,Transregional/unspecified,JAN-27-08,event,World War I: The British government passes the Military Service Act that introduces conscription in the United Kingdom. The event is recorded in a dated historical chronology for this calendar day.,World War I: The British government passes the Military Service Act that introduces conscription in the United Kingdom.,27 January 1916 CE,https://en.wikipedia.org/wiki/January_27,,01-27,Wikipedia — January 27,,exact day (secondary compilation),War and conflict,United Kingdom,Gregorian day-date convention (retrospective where applicable),meets target,international,Secondary reference compilation; corroborated by institutional source where supplied,20,verified against dated reference entry,20,8
27,CE,1868,January,Date uses the Gregorian January day-page convention; for pre-modern events the original local calendar and conversion can differ. No year 0 is used. Source 1 is a secondary compilation; institutional corroboration is included when available.,Transregional/unspecified,JAN-27-09,event,"Boshin War: The Battle of Toba–Fushimi begins, between forces of the Tokugawa shogunate and pro- Imperial factions; it will end in defeat for the shogunate, and is a pivotal point in the Meiji Restoration.","Boshin War: The Battle of Toba–Fushimi begins, between forces of the Tokugawa shogunate and pro- Imperial factions; it will end in defeat for the shogunate, and is a pivotal…",27 January 1868 CE,https://en.wikipedia.org/wiki/January_27,,01-27,Wikipedia — January 27,,exact day (secondary compilation),War and conflict,,Gregorian day-date convention (retrospective where applicable),meets target,international,Secondary reference compilation; corroborated by institutional source where supplied,20,verified against dated reference entry,20,8
27,CE,1776,January,Date uses the Gregorian January day-page convention; for pre-modern events the original local calendar and conversion can differ. No year 0 is used. Source 1 is a secondary compilation; institutional corroboration is included when available.,Americas,JAN-27-10,event,"American Revolutionary War: Henry Knox's "" noble train of artillery"" arrives in Cambridge, Massachusetts. The event is recorded in a dated historical chronology for this calendar day. The dated reference identifies this as a historical event on this calendar day.","American Revolutionary War: Henry Knox's "" noble train of artillery"" arrives in Cambridge, Massachusetts.",27 January 1776 CE,https://en.wikipedia.org/wiki/January_27,,01-27,Wikipedia — January 27,,exact day (secondary compilation),War and conflict,,Gregorian day-date convention (retrospective where applicable),meets target,international,Secondary reference compilation; corroborated by institutional source where supplied,20,verified against dated reference entry,20,8
27,CE,1945,January,Date uses the Gregorian January day-page convention; for pre-modern events the original local calendar and conversion can differ. No year 0 is used. Source 1 is a secondary compilation; institutional corroboration is included when available.,Transregional/unspecified,JAN-27-11,event,World War II: The Soviet 322nd Rifle Division liberates the remaining inmates of Auschwitz-Birkenau. The event is recorded in a dated historical chronology for this calendar day. The dated reference identifies this as a historical event on this calendar day.,World War II: The Soviet 322nd Rifle Division liberates the remaining inmates of Auschwitz-Birkenau.,27 January 1945 CE,https://en.wikipedia.org/wiki/January_27,https://www.un.org/en/observances/commemoration-holocaust-victims-day?utm=,01-27,Wikipedia — January 27,United Nations,exact day (secondary compilation),War and conflict,,Gregorian day-date convention (retrospective where applicable),meets target,international,Secondary reference compilation; corroborated by institutional source where supplied,20,verified against dated reference entry,20,8
27,CE,1944,January,Date uses the Gregorian January day-page convention; for pre-modern events the original local calendar and conversion can differ. No year 0 is used. Source 1 is a secondary compilation; institutional corroboration is included when available.,Transregional/unspecified,JAN-27-12,event,World War II: The 872-day Siege of Leningrad is lifted. The event is recorded in a dated historical chronology for this calendar day. The dated reference identifies this as a historical event on this calendar day.,World War II: The 872-day Siege of Leningrad is lifted.,27 January 1944 CE,https://en.wikipedia.org/wiki/January_27,,01-27,Wikipedia — January 27,,exact day (secondary compilation),War and conflict,,Gregorian day-date convention (retrospective where applicable),meets target,international,Secondary reference compilation; corroborated by institutional source where supplied,20,verified against dated reference entry,20,8
27,CE,1996,January,Date uses the Gregorian January day-page convention; for pre-modern events the original local calendar and conversion can differ. No year 0 is used. Source 1 is a secondary compilation; institutional corroboration is included when available.,Transregional/unspecified,JAN-27-13,event,"In a military coup, Colonel Ibrahim Baré Maïnassara deposes the first democratically elected president of Niger, Mahamane Ousmane. The event is recorded in a dated historical chronology for this calendar day.","In a military coup, Colonel Ibrahim Baré Maïnassara deposes the first democratically elected president of Niger, Mahamane Ousmane.",27 January 1996 CE,https://en.wikipedia.org/wiki/January_27,,01-27,Wikipedia — January 27,,exact day (secondary compilation),War and conflict,,Gregorian day-date convention (retrospective where applicable),meets target,regional,Secondary reference compilation; corroborated by institutional source where supplied,20,verified against dated reference entry,20,6
27,CE,1869,January,Date uses the Gregorian January day-page convention; for pre-modern events the original local calendar and conversion can differ. No year 0 is used. Source 1 is a secondary compilation; institutional corroboration is included when available.,Transregional/unspecified,JAN-27-14,event,Boshin War: Tokugawa rebels establish the Ezo Republic in Hokkaidō. The event is recorded in a dated historical chronology for this calendar day. The dated reference identifies this as a historical event on this calendar day.,Boshin War: Tokugawa rebels establish the Ezo Republic in Hokkaidō.,27 January 1869 CE,https://en.wikipedia.org/wiki/January_27,,01-27,Wikipedia — January 27,,exact day (secondary compilation),War and conflict,,Gregorian day-date convention (retrospective where applicable),meets target,regional,Secondary reference compilation; corroborated by institutional source where supplied,20,verified against dated reference entry,20,7
27,CE,1785,January,Date uses the Gregorian January day-page convention; for pre-modern events the original local calendar and conversion can differ. No year 0 is used. Source 1 is a secondary compilation; institutional corroboration is included when available.,Americas,JAN-27-15,event,"The University of Georgia is founded, the first state-chartered public university in the United States. The event is recorded in a dated historical chronology for this calendar day. The dated reference identifies this as a historical event on this calendar day.","The University of Georgia is founded, the first state-chartered public university in the United States.",27 January 1785 CE,https://en.wikipedia.org/wiki/January_27,,01-27,Wikipedia — January 27,,exact day (secondary compilation),"Culture, education and religion",United States,Gregorian day-date convention (retrospective where applicable),meets target,regional,Secondary reference compilation; corroborated by institutional source where supplied,20,verified against dated reference entry,20,6
27,CE,1967,January,Date uses the Gregorian January day-page convention; for pre-modern events the original local calendar and conversion can differ. No year 0 is used. Source 1 is a secondary compilation; institutional corroboration is included when available.,Transregional/unspecified,JAN-27-16,event,"Apollo program: Astronauts Gus Grissom, Ed White and Roger Chaffee are killed in a fire during a test of their Apollo 1 spacecraft at the Kennedy Space Center, Florida. The event is recorded in a dated historical chronology for this calendar day.","Apollo program: Astronauts Gus Grissom, Ed White and Roger Chaffee are killed in a fire during a test of their Apollo 1 spacecraft at the Kennedy Space Center, Florida.",27 January 1967 CE,https://en.wikipedia.org/wiki/January_27,,01-27,Wikipedia — January 27,,exact day (secondary compilation),"Science, technology and exploration",,Gregorian day-date convention (retrospective where applicable),meets target,national,Secondary reference compilation; corroborated by institutional source where supplied,20,verified against dated reference entry,20,5
27,CE,2003,January,Date uses the Gregorian January day-page convention; for pre-modern events the original local calendar and conversion can differ. No year 0 is used. Source 1 is a secondary compilation; institutional corroboration is included when available.,Transregional/unspecified,JAN-27-17,event,The first selections for the National Recording Registry are announced by the Library of Congress. The event is recorded in a dated historical chronology for this calendar day. The dated reference identifies this as a historical event on this calendar day.,The first selections for the National Recording Registry are announced by the Library of Congress.,27 January 2003 CE,https://en.wikipedia.org/wiki/January_27,,01-27,Wikipedia — January 27,,exact day (secondary compilation),Political history and decolonization,,Gregorian day-date convention (retrospective where applicable),meets target,national,Secondary reference compilation; corroborated by institutional source where supplied,20,verified against dated reference entry,20,5
27,CE,1759,January,Date uses the Gregorian January day-page convention; for pre-modern events the original local calendar and conversion can differ. No year 0 is used. Source 1 is a secondary compilation; institutional corroboration is included when available.,Americas,JAN-27-18,event,Spanish forces clash with indigenous Huilliches of southern Chile in the battle of Río Bueno. The event is recorded in a dated historical chronology for this calendar day. The dated reference identifies this as a historical event on this calendar day.,Spanish forces clash with indigenous Huilliches of southern Chile in the battle of Río Bueno.,27 January 1759 CE,https://en.wikipedia.org/wiki/January_27,,01-27,Wikipedia — January 27,,exact day (secondary compilation),War and conflict,Chile,Gregorian day-date convention (retrospective where applicable),meets target,regional,Secondary reference compilation; corroborated by institutional source where supplied,20,verified against dated reference entry,20,6
27,CE,417,January,Date uses the Gregorian January day-page convention; for pre-modern events the original local calendar and conversion can differ. No year 0 is used. Source 1 is a secondary compilation; institutional corroboration is included when available.,Transregional/unspecified,JAN-27-19,event,Pope Innocent I declares Pelagius and his follower Caelestius excommunicated unless they return to orthodoxy. The event is recorded in a dated historical chronology for this calendar day. The dated reference identifies this as a historical event on this calendar day.,Pope Innocent I declares Pelagius and his follower Caelestius excommunicated unless they return to orthodoxy.,27 January 417 CE,https://en.wikipedia.org/wiki/January_27,,01-27,Wikipedia — January 27,,exact day (secondary compilation),"Culture, education and religion",,Gregorian day-date convention (retrospective where applicable),meets target,national,Secondary reference compilation; corroborated by institutional source where supplied,20,verified against dated reference entry,20,5
27,CE,945,January,Date uses the Gregorian January day-page convention; for pre-modern events the original local calendar and conversion can differ. No year 0 is used. Source 1 is a secondary compilation; institutional corroboration is included when available.,Transregional/unspecified,JAN-27-20,event,"The co-emperors Stephen and Constantine are overthrown and forced to become monks by Constantine VII, who becomes sole emperor of the Byzantine Empire. The event is recorded in a dated historical chronology for this calendar day.","The co-emperors Stephen and Constantine are overthrown and forced to become monks by Constantine VII, who becomes sole emperor of the Byzantine Empire.",27 January 945 CE,https://en.wikipedia.org/wiki/January_27,,01-27,Wikipedia — January 27,,exact day (secondary compilation),Political history and decolonization,,Gregorian day-date convention (retrospective where applicable),meets target,national,Secondary reference compilation; corroborated by institutional source where supplied,20,verified against dated reference entry,20,5
28,CE,1985,January,Date uses the Gregorian January day-page convention; for pre-modern events the original local calendar and conversion can differ. No year 0 is used. Source 1 is a secondary compilation; institutional corroboration is included when available.,Africa,JAN-28-01,event,"Supergroup USA for Africa (United Support of Artists for Africa) records the hit single We Are the World, to help raise funds for Ethiopian famine relief. The event is recorded in a dated historical chronology for this calendar day.","Supergroup USA for Africa (United Support of Artists for Africa) records the hit single We Are the World, to help raise funds for Ethiopian famine relief.",28 January 1985 CE,https://en.wikipedia.org/wiki/January_28,,01-28,Wikipedia — January 28,,exact day (secondary compilation),"Social, economic and institutional history",Ethiopia,Gregorian day-date convention (retrospective where applicable),meets target,national,Secondary reference compilation; corroborated by institutional source where supplied,20,verified against dated reference entry,20,4
28,CE,1945,January,Date uses the Gregorian January day-page convention; for pre-modern events the original local calendar and conversion can differ. No year 0 is used. Source 1 is a secondary compilation; institutional corroboration is included when available.,Asia,JAN-28-02,event,World War II: Supplies begin to reach the Republic of China over the newly reopened Burma Road. The event is recorded in a dated historical chronology for this calendar day.,World War II: Supplies begin to reach the Republic of China over the newly reopened Burma Road.,28 January 1945 CE,https://en.wikipedia.org/wiki/January_28,,01-28,Wikipedia — January 28,,exact day (secondary compilation),War and conflict,China,Gregorian day-date convention (retrospective where applicable),meets target,international,Secondary reference compilation; corroborated by institutional source where supplied,20,verified against dated reference entry,20,9
28,CE,1909,January,Date uses the Gregorian January day-page convention; for pre-modern events the original local calendar and conversion can differ. No year 0 is used. Source 1 is a secondary compilation; institutional corroboration is included when available.,Americas,JAN-28-03,event,"United States troops leave Cuba, with the exception of Guantanamo Bay Naval Base, after being there since the Spanish–American War. The event is recorded in a dated historical chronology for this calendar day.","United States troops leave Cuba, with the exception of Guantanamo Bay Naval Base, after being there since the Spanish–American War.",28 January 1909 CE,https://en.wikipedia.org/wiki/January_28,,01-28,Wikipedia — January 28,,exact day (secondary compilation),War and conflict,United States,Gregorian day-date convention (retrospective where applicable),meets target,regional,Secondary reference compilation; corroborated by institutional source where supplied,20,verified against dated reference entry,20,6
28,CE,1855,January,Date uses the Gregorian January day-page convention; for pre-modern events the original local calendar and conversion can differ. No year 0 is used. Source 1 is a secondary compilation; institutional corroboration is included when available.,Oceania,JAN-28-04,event,A locomotive on the Panama Canal Railway runs from the Atlantic Ocean to the Pacific Ocean for the first time. The event is recorded in a dated historical chronology for this calendar day.,A locomotive on the Panama Canal Railway runs from the Atlantic Ocean to the Pacific Ocean for the first time.,28 January 1855 CE,https://en.wikipedia.org/wiki/January_28,,01-28,Wikipedia — January 28,,exact day (secondary compilation),"Science, technology and exploration",,Gregorian day-date convention (retrospective where applicable),meets target,national,Secondary reference compilation; corroborated by institutional source where supplied,20,verified against dated reference entry,20,5
28,CE,1916,January,Date uses the Gregorian January day-page convention; for pre-modern events the original local calendar and conversion can differ. No year 0 is used. Source 1 is a secondary compilation; institutional corroboration is included when available.,Asia,JAN-28-05,event,"The Canadian province of Manitoba grants women the right to vote and run for office in provincial elections (although still excluding women of Indigenous or Asian heritage), marking the first time women in Canada are granted voting rights.","The Canadian province of Manitoba grants women the right to vote and run for office in provincial elections (although still excluding women of Indigenous or Asian heritage),…",28 January 1916 CE,https://en.wikipedia.org/wiki/January_28,,01-28,Wikipedia — January 28,,exact day (secondary compilation),Political history and decolonization,Canada,Gregorian day-date convention (retrospective where applicable),meets target,regional,Secondary reference compilation; corroborated by institutional source where supplied,20,verified against dated reference entry,20,6
28,CE,1941,January,Date uses the Gregorian January day-page convention; for pre-modern events the original local calendar and conversion can differ. No year 0 is used. Source 1 is a secondary compilation; institutional corroboration is included when available.,Asia,JAN-28-06,event,Franco-Thai War: Final air battle of the conflict. A Japanese-mediated armistice goes into effect later in the day. The event is recorded in a dated historical chronology for this calendar day.,Franco-Thai War: Final air battle of the conflict. A Japanese-mediated armistice goes into effect later in the day.,28 January 1941 CE,https://en.wikipedia.org/wiki/January_28,,01-28,Wikipedia — January 28,,exact day (secondary compilation),War and conflict,Japan,Gregorian day-date convention (retrospective where applicable),meets target,international,Secondary reference compilation; corroborated by institutional source where supplied,20,verified against dated reference entry,20,8
28,CE,1918,January,Date uses the Gregorian January day-page convention; for pre-modern events the original local calendar and conversion can differ. No year 0 is used. Source 1 is a secondary compilation; institutional corroboration is included when available.,Transregional/unspecified,JAN-28-07,event,"Finnish Civil War: The Red Guard rebels seize control of the capital, Helsinki; members of the Senate of Finland go underground. The event is recorded in a dated historical chronology for this calendar day.","Finnish Civil War: The Red Guard rebels seize control of the capital, Helsinki; members of the Senate of Finland go underground.",28 January 1918 CE,https://en.wikipedia.org/wiki/January_28,,01-28,Wikipedia — January 28,,exact day (secondary compilation),War and conflict,,Gregorian day-date convention (retrospective where applicable),meets target,regional,Secondary reference compilation; corroborated by institutional source where supplied,20,verified against dated reference entry,20,7
28,CE,1908,January,Date uses the Gregorian January day-page convention; for pre-modern events the original local calendar and conversion can differ. No year 0 is used. Source 1 is a secondary compilation; institutional corroboration is included when available.,Transregional/unspecified,JAN-28-08,event,Members of the Portuguese Republican Party fail in their attempted coup d'état against the administrative dictatorship of Prime Minister João Franco. The event is recorded in a dated historical chronology for this calendar day.,Members of the Portuguese Republican Party fail in their attempted coup d'état against the administrative dictatorship of Prime Minister João Franco.,28 January 1908 CE,https://en.wikipedia.org/wiki/January_28,,01-28,Wikipedia — January 28,,exact day (secondary compilation),Political history and decolonization,,Gregorian day-date convention (retrospective where applicable),meets target,regional,Secondary reference compilation; corroborated by institutional source where supplied,20,verified against dated reference entry,20,7
28,CE,1624,January,Date uses the Gregorian January day-page convention; for pre-modern events the original local calendar and conversion can differ. No year 0 is used. Source 1 is a secondary compilation; institutional corroboration is included when available.,Transregional/unspecified,JAN-28-09,event,"Sir Thomas Warner founds the first British colony in the Caribbean, on the island of Saint Kitts. The event is recorded in a dated historical chronology for this calendar day.","Sir Thomas Warner founds the first British colony in the Caribbean, on the island of Saint Kitts.",28 January 1624 CE,https://en.wikipedia.org/wiki/January_28,,01-28,Wikipedia — January 28,,exact day (secondary compilation),War and conflict,,Gregorian day-date convention (retrospective where applicable),meets target,regional,Secondary reference compilation; corroborated by institutional source where supplied,20,verified against dated reference entry,20,7
