Day,Era,Year,Month,Notes,Region,Event ID,Event type,Description,Event title,Date display,Source 1 URL,Calendar date,Original date,Source 1 name,Date certainty,Event category,Modern country,Calendar system,Coverage status,Significance scope,Source reliability,Target event count,Verification status,Verified event count,Historical significance score
22,CE,1940,December,Date page uses modern date presentation; original calendar date is not stated.,Europe,GHC-DEC-22-17,Conflict / political violence,"On 22 December 1940 CE, World War II: Himara is captured by the Greek army.",World War II: Himara is captured by the Greek army.,22 December 1940 CE,https://en.wikipedia.org/wiki/December_22,December 22,Not stated in source,Wikipedia — December 22,Exact date as listed,Military and conflict,Greece,Calendar system not specified by source,Target met,National / regional,Secondary reference source,20,Verified against cited date-page entry,20,65
22,CE,1942,December,Date page uses modern date presentation; original calendar date is not stated.,Global / transnational,GHC-DEC-22-18,Conflict / political violence,"On 22 December 1942 CE, World War II: Adolf Hitler signs the order to develop the V-2 rocket as a weapon.",World War II: Adolf Hitler signs the order to develop the V-2 rocket as a weapon.,22 December 1942 CE,https://en.wikipedia.org/wiki/December_22,December 22,Not stated in source,Wikipedia — December 22,Exact date as listed,Military and conflict,,Calendar system not specified by source,Target met,National / regional,Secondary reference source,20,Verified against cited date-page entry,20,65
22,CE,1944,December,Date page uses modern date presentation; original calendar date is not stated.,Asia,GHC-DEC-22-19,Conflict / political violence,"On 22 December 1944 CE, World War II: The People's Army of Vietnam is formed to resist Japanese occupation of Indochina, now Vietnam.","World War II: The People's Army of Vietnam is formed to resist Japanese occupation of Indochina, now Vietnam.",22 December 1944 CE,https://en.wikipedia.org/wiki/December_22,December 22,Not stated in source,Wikipedia — December 22,Exact date as listed,Military and conflict,Japan,Calendar system not specified by source,Target met,National / regional,Secondary reference source,20,Verified against cited date-page entry,20,65
22,CE,1997,December,Date page uses modern date presentation; original calendar date is not stated.,,GHC-DEC-22-20,Conflict / political violence,"On 22 December 1997 CE, Acteal massacre: Attendees at a prayer meeting of Roman Catholic activists for indigenous causes in the small village of Acteal in the Mexican state of Chiapas are massacred by paramilitary forces.",Acteal massacre: Attendees at a prayer meeting of Roman Catholic activists for indigenous causes in the small village of Acteal in the Mexican state of Chiapas are massacred by paramilitary forces.,22 December 1997 CE,https://en.wikipedia.org/wiki/December_22,December 22,Not stated in source,Wikipedia — December 22,Exact date as listed,Military and conflict,,Calendar system not specified by source,Target met,National / regional,Secondary reference source,20,Verified against cited date-page entry,20,65
23,CE,1793,December,Date page uses modern date presentation; original calendar date is not stated.,Europe,GHC-DEC-23-01,Conflict / political violence,"On 23 December 1793 CE, The Battle of Savenay: A decisive defeat of the royalist counter-revolutionaries in War in the Vendée during the French Revolution.",The Battle of Savenay: A decisive defeat of the royalist counter-revolutionaries in War in the Vendée during the French Revolution.,23 December 1793 CE,https://en.wikipedia.org/wiki/December_23,December 23,Not stated in source,Wikipedia — December 23,Exact date as listed,Military and conflict,France,Calendar system not specified by source,Target met,International / transnational,Secondary reference source,20,Verified against cited date-page entry,20,100
23,CE,2007,December,Date page uses modern date presentation; original calendar date is not stated.,,GHC-DEC-23-02,Political change,"On 23 December 2007 CE, An agreement is made for the Kingdom of Nepal to be abolished and the country to become a federal republic with the Prime Minister becoming head of state.",An agreement is made for the Kingdom of Nepal to be abolished and the country to become a federal republic with the Prime Minister becoming head of state.,23 December 2007 CE,https://en.wikipedia.org/wiki/December_23,December 23,Not stated in source,Wikipedia — December 23,Exact date as listed,Politics and governance,,Calendar system not specified by source,Target met,International / transnational,Secondary reference source,20,Verified against cited date-page entry,20,100
23,CE,1688,December,Date page uses modern date presentation; original calendar date is not stated.,Europe,GHC-DEC-23-03,Political change,"On 23 December 1688 CE, As part of the Glorious Revolution, King James II of England flees from England to Paris after being deposed in favor of his son-in-law and nephew, William of Orange and his daughter Mary.","As part of the Glorious Revolution, King James II of England flees from England to Paris after being deposed in favor of his son-in-law and nephew, William of Orange and his daughter Mary.",23 December 1688 CE,https://en.wikipedia.org/wiki/December_23,December 23,Not stated in source,Wikipedia — December 23,Exact date as listed,Politics and governance,United Kingdom,Calendar system not specified by source,Target met,International,Secondary reference source,20,Verified against cited date-page entry,20,91
23,CE,2008,December,Date page uses modern date presentation; original calendar date is not stated.,,GHC-DEC-23-04,Conflict / political violence,"On 23 December 2008 CE, A coup d'état occurs in Guinea hours after the death of President Lansana Conté.",A coup d'état occurs in Guinea hours after the death of President Lansana Conté.,23 December 2008 CE,https://en.wikipedia.org/wiki/December_23,December 23,Not stated in source,Wikipedia — December 23,Exact date as listed,Military and conflict,,Calendar system not specified by source,Target met,International,Secondary reference source,20,Verified against cited date-page entry,20,87
23,CE,1299,December,Date page uses modern date presentation; original calendar date is not stated.,,GHC-DEC-23-05,Conflict / political violence,"On 23 December 1299 CE, The Ilkhanate ruler Ghazan defeats a Mamluk army that opposes his invasion into Syria in the Battle of Wadi al-Khaznadar near Homs.",The Ilkhanate ruler Ghazan defeats a Mamluk army that opposes his invasion into Syria in the Battle of Wadi al-Khaznadar near Homs.,23 December 1299 CE,https://en.wikipedia.org/wiki/December_23,December 23,Not stated in source,Wikipedia — December 23,Exact date as listed,Military and conflict,,Calendar system not specified by source,Target met,International,Secondary reference source,20,Verified against cited date-page entry,20,85
23,CE,1598,December,Date page uses modern date presentation; original calendar date is not stated.,South America,GHC-DEC-23-06,Conflict / political violence,"On 23 December 1598 CE, Arauco War: Governor of Chile Martín García Óñez de Loyola is killed in the Battle of Curalaba by Mapuches led by Pelantaru.",Arauco War: Governor of Chile Martín García Óñez de Loyola is killed in the Battle of Curalaba by Mapuches led by Pelantaru.,23 December 1598 CE,https://en.wikipedia.org/wiki/December_23,December 23,Not stated in source,Wikipedia — December 23,Exact date as listed,Military and conflict,Chile,Calendar system not specified by source,Target met,International,Secondary reference source,20,Verified against cited date-page entry,20,85
23,CE,1914,December,Date page uses modern date presentation; original calendar date is not stated.,Europe,GHC-DEC-23-07,Conflict / political violence,"On 23 December 1914 CE, World War I: During the Battle of Sarikamish, Ottoman forces mistook one another for Russian troops. The following friendly fire incident leaves 2,000 Ottomans dead and many more wounded.","World War I: During the Battle of Sarikamish, Ottoman forces mistook one another for Russian troops. The following friendly fire incident leaves 2,000 Ottomans dead and many more wounded.",23 December 1914 CE,https://en.wikipedia.org/wiki/December_23,December 23,Not stated in source,Wikipedia — December 23,Exact date as listed,Military and conflict,Russia,Calendar system not specified by source,Target met,International,Secondary reference source,20,Verified against cited date-page entry,20,85
23,CE,1916,December,Date page uses modern date presentation; original calendar date is not stated.,Global / transnational,GHC-DEC-23-08,Conflict / political violence,"On 23 December 1916 CE, World War I: Battle of Magdhaba: Allied forces defeat Turkish forces in the Sinai Peninsula.",World War I: Battle of Magdhaba: Allied forces defeat Turkish forces in the Sinai Peninsula.,23 December 1916 CE,https://en.wikipedia.org/wiki/December_23,December 23,Not stated in source,Wikipedia — December 23,Exact date as listed,Military and conflict,,Calendar system not specified by source,Target met,International,Secondary reference source,20,Verified against cited date-page entry,20,85
23,CE,1919,December,Date page uses modern date presentation; original calendar date is not stated.,Europe,GHC-DEC-23-09,Political change,"On 23 December 1919 CE, Sex Disqualification (Removal) Act 1919 becomes law in the United Kingdom, allowing women to serve as lawyers, civil servants, and in other professions, as well as to serve on juries.","Sex Disqualification (Removal) Act 1919 becomes law in the United Kingdom, allowing women to serve as lawyers, civil servants, and in other professions, as well as to serve on juries.",23 December 1919 CE,https://en.wikipedia.org/wiki/December_23,December 23,Not stated in source,Wikipedia — December 23,Exact date as listed,Politics and governance,United Kingdom,Calendar system not specified by source,Target met,International,Secondary reference source,20,Verified against cited date-page entry,20,84
23,CE,1979,December,Date page uses modern date presentation; original calendar date is not stated.,Europe,GHC-DEC-23-10,Conflict / political violence,"On 23 December 1979 CE, Soviet–Afghan War: Soviet Union forces occupy Kabul, the Afghan capital.","Soviet–Afghan War: Soviet Union forces occupy Kabul, the Afghan capital.",23 December 1979 CE,https://en.wikipedia.org/wiki/December_23,December 23,Not stated in source,Wikipedia — December 23,Exact date as listed,Military and conflict,Russia,Calendar system not specified by source,Target met,International,Secondary reference source,20,Verified against cited date-page entry,20,81
23,CE,1936,December,Date page uses modern date presentation; original calendar date is not stated.,Europe,GHC-DEC-23-11,Conflict / political violence,"On 23 December 1936 CE, Spanish Civil War: The Spanish Republic legalizes the Regional Defence Council of Aragon.",Spanish Civil War: The Spanish Republic legalizes the Regional Defence Council of Aragon.,23 December 1936 CE,https://en.wikipedia.org/wiki/December_23,December 23,Not stated in source,Wikipedia — December 23,Exact date as listed,Military and conflict,Spain,Calendar system not specified by source,Target met,International,Secondary reference source,20,Verified against cited date-page entry,20,80
23,CE,962,December,Date page uses modern date presentation; original calendar date is not stated.,,GHC-DEC-23-12,Conflict / political violence,"On 23 December 962 CE, The Sack of Aleppo as part of the Arab–Byzantine wars: Under the future Emperor Nicephorus Phocas, Byzantine troops storm the city of Aleppo.","The Sack of Aleppo as part of the Arab–Byzantine wars: Under the future Emperor Nicephorus Phocas, Byzantine troops storm the city of Aleppo.",23 December 962 CE,https://en.wikipedia.org/wiki/December_23,December 23,Not stated in source,Wikipedia — December 23,Exact date as listed,Military and conflict,,Calendar system not specified by source,Target met,International,Secondary reference source,20,Verified against cited date-page entry,20,75
23,CE,1950,December,Date page uses modern date presentation; original calendar date is not stated.,North America,GHC-DEC-23-13,Conflict / political violence,"On 23 December 1950 CE, Korean War: General Walton Walker dies in a jeep accident and is replaced by General Matthew Ridgway in the Eighth United States Army.",Korean War: General Walton Walker dies in a jeep accident and is replaced by General Matthew Ridgway in the Eighth United States Army.,23 December 1950 CE,https://en.wikipedia.org/wiki/December_23,December 23,Not stated in source,Wikipedia — December 23,Exact date as listed,Military and conflict,United States,Calendar system not specified by source,Target met,National / regional,Secondary reference source,20,Verified against cited date-page entry,20,73
23,CE,1972,December,Date page uses modern date presentation; original calendar date is not stated.,,GHC-DEC-23-14,Disaster,"On 23 December 1972 CE, A 6.5 magnitude earthquake strikes the Nicaraguan capital of Managua killing more than 10,000.","A 6.5 magnitude earthquake strikes the Nicaraguan capital of Managua killing more than 10,000.",23 December 1972 CE,https://en.wikipedia.org/wiki/December_23,December 23,Not stated in source,Wikipedia — December 23,Exact date as listed,Disaster and accident,,Calendar system not specified by source,Target met,National / regional,Secondary reference source,20,Verified against cited date-page entry,20,73
23,CE,1986,December,Date page uses modern date presentation; original calendar date is not stated.,Global / transnational,GHC-DEC-23-15,Conflict / political violence,"On 23 December 1986 CE, Voyager, piloted by Dick Rutan and Jeana Yeager, lands at Edwards Air Force Base in California becoming the first aircraft to fly non-stop around the world without aerial or ground refueling.","Voyager, piloted by Dick Rutan and Jeana Yeager, lands at Edwards Air Force Base in California becoming the first aircraft to fly non-stop around the world without aerial or ground refueling.",23 December 1986 CE,https://en.wikipedia.org/wiki/December_23,December 23,Not stated in source,Wikipedia — December 23,Exact date as listed,Military and conflict,,Calendar system not specified by source,Target met,National / regional,Secondary reference source,20,Verified against cited date-page entry,20,73
23,CE,1913,December,Date page uses modern date presentation; original calendar date is not stated.,,GHC-DEC-23-16,Political change,"On 23 December 1913 CE, The Federal Reserve Act is signed into law by President Woodrow Wilson, creating the Federal Reserve System.","The Federal Reserve Act is signed into law by President Woodrow Wilson, creating the Federal Reserve System.",23 December 1913 CE,https://en.wikipedia.org/wiki/December_23,December 23,Not stated in source,Wikipedia — December 23,Exact date as listed,Politics and governance,,Calendar system not specified by source,Target met,National / regional,Secondary reference source,20,Verified against cited date-page entry,20,71
23,CE,1876,December,Date page uses modern date presentation; original calendar date is not stated.,,GHC-DEC-23-17,Historical event,"On 23 December 1876 CE, First day of the Constantinople Conference which resulted in agreement for political reforms in the Balkans.",First day of the Constantinople Conference which resulted in agreement for political reforms in the Balkans.,23 December 1876 CE,https://en.wikipedia.org/wiki/December_23,December 23,Not stated in source,Wikipedia — December 23,Exact date as listed,General history,,Calendar system not specified by source,Target met,National / regional,Secondary reference source,20,Verified against cited date-page entry,20,69
23,CE,1990,December,Date page uses modern date presentation; original calendar date is not stated.,Europe,GHC-DEC-23-18,Political change,"On 23 December 1990 CE, History of Slovenia: In a referendum, 88.5% of Slovenia's overall electorate vote for independence from Yugoslavia.","History of Slovenia: In a referendum, 88.5% of Slovenia's overall electorate vote for independence from Yugoslavia.",23 December 1990 CE,https://en.wikipedia.org/wiki/December_23,December 23,Not stated in source,Wikipedia — December 23,Exact date as listed,Politics and governance,Former Yugoslavia,Calendar system not specified by source,Target met,National / regional,Secondary reference source,20,Verified against cited date-page entry,20,69
23,CE,558,December,Date page uses modern date presentation; original calendar date is not stated.,,GHC-DEC-23-19,Political change,"On 23 December 558 CE, Chlothar I is crowned King of the Franks.",Chlothar I is crowned King of the Franks.,23 December 558 CE,https://en.wikipedia.org/wiki/December_23,December 23,Not stated in source,Wikipedia — December 23,Exact date as listed,Politics and governance,,Calendar system not specified by source,Target met,National / regional,Secondary reference source,20,Verified against cited date-page entry,20,67
23,CE,583,December,Date page uses modern date presentation; original calendar date is not stated.,,GHC-DEC-23-20,Political change,"On 23 December 583 CE, Maya queen Yohl Ik'nal is crowned ruler of Palenque.",Maya queen Yohl Ik'nal is crowned ruler of Palenque.,23 December 583 CE,https://en.wikipedia.org/wiki/December_23,December 23,Not stated in source,Wikipedia — December 23,Exact date as listed,Politics and governance,,Calendar system not specified by source,Target met,National / regional,Secondary reference source,20,Verified against cited date-page entry,20,67
24,CE,1814,December,Date page uses modern date presentation; original calendar date is not stated.,North America,GHC-DEC-24-01,Conflict / political violence,"On 24 December 1814 CE, Representatives of the United Kingdom and the United States sign the Treaty of Ghent, ending the War of 1812.","Representatives of the United Kingdom and the United States sign the Treaty of Ghent, ending the War of 1812.",24 December 1814 CE,https://en.wikipedia.org/wiki/December_24,December 24,Not stated in source,Wikipedia — December 24,Exact date as listed,Military and conflict,United States,Calendar system not specified by source,Target met,International / transnational,Secondary reference source,20,Verified against cited date-page entry,20,97
24,CE,971,December,Date page uses modern date presentation; original calendar date is not stated.,Africa,GHC-DEC-24-02,Conflict / political violence,"On 24 December 971 CE, Battle of Ayn Shams: The Fatimids under Jawhar defeat the Qarmatians at the gates of Cairo, putting an end to the First Qarmatian invasion of Egypt.","Battle of Ayn Shams: The Fatimids under Jawhar defeat the Qarmatians at the gates of Cairo, putting an end to the First Qarmatian invasion of Egypt.",24 December 971 CE,https://en.wikipedia.org/wiki/December_24,December 24,Not stated in source,Wikipedia — December 24,Exact date as listed,Military and conflict,Egypt,Calendar system not specified by source,Target met,International,Secondary reference source,20,Verified against cited date-page entry,20,93
24,CE,1942,December,Date page uses modern date presentation; original calendar date is not stated.,Europe,GHC-DEC-24-03,Conflict / political violence,"On 24 December 1942 CE, World War II: French monarchist, Fernand Bonnier de La Chapelle, assassinates Vichy French Admiral François Darlan in Algiers, Algeria.","World War II: French monarchist, Fernand Bonnier de La Chapelle, assassinates Vichy French Admiral François Darlan in Algiers, Algeria.",24 December 1942 CE,https://en.wikipedia.org/wiki/December_24,December 24,Not stated in source,Wikipedia — December 24,Exact date as listed,Military and conflict,France,Calendar system not specified by source,Target met,International,Secondary reference source,20,Verified against cited date-page entry,20,85
24,CE,1737,December,Date page uses modern date presentation; original calendar date is not stated.,,GHC-DEC-24-04,Conflict / political violence,"On 24 December 1737 CE, The Marathas defeat the combined forces of the Mughal Empire, Rajputs of Jaipur, Nizam of Hyderabad, Nawab of Awadh and Nawab of Bengal in the Battle of Bhopal.","The Marathas defeat the combined forces of the Mughal Empire, Rajputs of Jaipur, Nizam of Hyderabad, Nawab of Awadh and Nawab of Bengal in the Battle of Bhopal.",24 December 1737 CE,https://en.wikipedia.org/wiki/December_24,December 24,Not stated in source,Wikipedia — December 24,Exact date as listed,Military and conflict,,Calendar system not specified by source,Target met,International,Secondary reference source,20,Verified against cited date-page entry,20,79
24,CE,1868,December,Date page uses modern date presentation; original calendar date is not stated.,Europe,GHC-DEC-24-05,Political change,"On 24 December 1868 CE, The Greek Presidential Guard is established as the royal escort by King George I.",The Greek Presidential Guard is established as the royal escort by King George I.,24 December 1868 CE,https://en.wikipedia.org/wiki/December_24,December 24,Not stated in source,Wikipedia — December 24,Exact date as listed,Politics and governance,Greece,Calendar system not specified by source,Target met,International,Secondary reference source,20,Verified against cited date-page entry,20,79
24,CE,1979,December,Date page uses modern date presentation; original calendar date is not stated.,,GHC-DEC-24-06,Science / technology,"On 24 December 1979 CE, The first Ariane 1 rocket is launched from ELA-1 at the Guiana Space Centre.",The first Ariane 1 rocket is launched from ELA-1 at the Guiana Space Centre.,24 December 1979 CE,https://en.wikipedia.org/wiki/December_24,December 24,Not stated in source,Wikipedia — December 24,Exact date as listed,Science and technology,,Calendar system not specified by source,Target met,International,Secondary reference source,20,Verified against cited date-page entry,20,79
24,CE,1997,December,Date page uses modern date presentation; original calendar date is not stated.,Africa,GHC-DEC-24-07,Conflict / political violence,"On 24 December 1997 CE, The Sid El-Antri massacre in Algeria kills between 50 and 100 people.",The Sid El-Antri massacre in Algeria kills between 50 and 100 people.,24 December 1997 CE,https://en.wikipedia.org/wiki/December_24,December 24,Not stated in source,Wikipedia — December 24,Exact date as listed,Military and conflict,Algeria,Calendar system not specified by source,Target met,International,Secondary reference source,20,Verified against cited date-page entry,20,79
24,CE,1929,December,Date page uses modern date presentation; original calendar date is not stated.,,GHC-DEC-24-08,Political change,"On 24 December 1929 CE, Assassination attempt on Argentine President Hipólito Yrigoyen.",Assassination attempt on Argentine President Hipólito Yrigoyen.,24 December 1929 CE,https://en.wikipedia.org/wiki/December_24,December 24,Not stated in source,Wikipedia — December 24,Exact date as listed,Politics and governance,,Calendar system not specified by source,Target met,International,Secondary reference source,20,Verified against cited date-page entry,20,77
24,CE,1939,December,Date page uses modern date presentation; original calendar date is not stated.,Global / transnational,GHC-DEC-24-09,Conflict / political violence,"On 24 December 1939 CE, World War II: Pope Pius XII makes a Christmas Eve appeal for peace.",World War II: Pope Pius XII makes a Christmas Eve appeal for peace.,24 December 1939 CE,https://en.wikipedia.org/wiki/December_24,December 24,Not stated in source,Wikipedia — December 24,Exact date as listed,Military and conflict,,Calendar system not specified by source,Target met,International,Secondary reference source,20,Verified against cited date-page entry,20,75
24,CE,1964,December,Date page uses modern date presentation; original calendar date is not stated.,North America,GHC-DEC-24-10,Conflict / political violence,"On 24 December 1964 CE, Vietnam War: Viet Cong operatives bomb the Brinks Hotel in Saigon, South Vietnam to demonstrate they can strike an American installation in the heavily guarded capital.","Vietnam War: Viet Cong operatives bomb the Brinks Hotel in Saigon, South Vietnam to demonstrate they can strike an American installation in the heavily guarded capital.",24 December 1964 CE,https://en.wikipedia.org/wiki/December_24,December 24,Not stated in source,Wikipedia — December 24,Exact date as listed,Military and conflict,United States,Calendar system not specified by source,Target met,International,Secondary reference source,20,Verified against cited date-page entry,20,75
24,CE,640,December,Date page uses modern date presentation; original calendar date is not stated.,,GHC-DEC-24-11,Historical event,"On 24 December 640 CE, Pope John IV is elected, several months after his predecessor's death.","Pope John IV is elected, several months after his predecessor's death.",24 December 640 CE,https://en.wikipedia.org/wiki/December_24,December 24,Not stated in source,Wikipedia — December 24,Exact date as listed,General history,,Calendar system not specified by source,Target met,National / regional,Secondary reference source,20,Verified against cited date-page entry,20,67
24,CE,1913,December,Date page uses modern date presentation; original calendar date is not stated.,,GHC-DEC-24-12,Political change,"On 24 December 1913 CE, The Italian Hall disaster in Calumet, Michigan results in the deaths of 73 striking workers families at a Christmas party participants (including 59 children) when someone falsely yells ""fire"".","The Italian Hall disaster in Calumet, Michigan results in the deaths of 73 striking workers families at a Christmas party participants (including 59 children) when someone falsely yells ""fire"".",24 December 1913 CE,https://en.wikipedia.org/wiki/December_24,December 24,Not stated in source,Wikipedia — December 24,Exact date as listed,Politics and governance,,Calendar system not specified by source,Target met,National / regional,Secondary reference source,20,Verified against cited date-page entry,20,67
24,CE,1914,December,Date page uses modern date presentation; original calendar date is not stated.,Global / transnational,GHC-DEC-24-13,Conflict / political violence,"On 24 December 1914 CE, World War I: The "" Christmas truce"" begins.","World War I: The "" Christmas truce"" begins.",24 December 1914 CE,https://en.wikipedia.org/wiki/December_24,December 24,Not stated in source,Wikipedia — December 24,Exact date as listed,Military and conflict,,Calendar system not specified by source,Target met,National / regional,Secondary reference source,20,Verified against cited date-page entry,20,65
24,CE,1920,December,Date page uses modern date presentation; original calendar date is not stated.,,GHC-DEC-24-14,Historical event,"On 24 December 1920 CE, Gabriele D'Annunzio surrendered the Italian Regency of Carnaro in the city of Fiume to Italian Armed Forces.",Gabriele D'Annunzio surrendered the Italian Regency of Carnaro in the city of Fiume to Italian Armed Forces.,24 December 1920 CE,https://en.wikipedia.org/wiki/December_24,December 24,Not stated in source,Wikipedia — December 24,Exact date as listed,General history,,Calendar system not specified by source,Target met,National / regional,Secondary reference source,20,Verified against cited date-page entry,20,65
24,CE,1941,December,Date page uses modern date presentation; original calendar date is not stated.,Asia,GHC-DEC-24-15,Conflict / political violence,"On 24 December 1941 CE, World War II: Kuching is conquered by Japanese forces.",World War II: Kuching is conquered by Japanese forces.,24 December 1941 CE,https://en.wikipedia.org/wiki/December_24,December 24,Not stated in source,Wikipedia — December 24,Exact date as listed,Military and conflict,Japan,Calendar system not specified by source,Target met,National / regional,Secondary reference source,20,Verified against cited date-page entry,20,65
24,CE,1941,December,Date page uses modern date presentation; original calendar date is not stated.,Europe,GHC-DEC-24-16,Conflict / political violence,"On 24 December 1941 CE, World War II: Benghazi is conquered by the British Eighth Army.",World War II: Benghazi is conquered by the British Eighth Army.,24 December 1941 CE,https://en.wikipedia.org/wiki/December_24,December 24,Not stated in source,Wikipedia — December 24,Exact date as listed,Military and conflict,United Kingdom,Calendar system not specified by source,Target met,National / regional,Secondary reference source,20,Verified against cited date-page entry,20,65
24,CE,1943,December,Date page uses modern date presentation; original calendar date is not stated.,Global / transnational,GHC-DEC-24-17,Conflict / political violence,"On 24 December 1943 CE, World War II: U.S. General Dwight D. Eisenhower is named Supreme Allied Commander for Operation Overlord.",World War II: U.S. General Dwight D. Eisenhower is named Supreme Allied Commander for Operation Overlord.,24 December 1943 CE,https://en.wikipedia.org/wiki/December_24,December 24,Not stated in source,Wikipedia — December 24,Exact date as listed,Military and conflict,,Calendar system not specified by source,Target met,National / regional,Secondary reference source,20,Verified against cited date-page entry,20,65
24,CE,1944,December,Date page uses modern date presentation; original calendar date is not stated.,Global / transnational,GHC-DEC-24-18,Conflict / political violence,"On 24 December 1944 CE, World War II: The Belgian Troopship Leopoldville was torpedoed and sank with the loss of 763 soldiers and 56 crew.",World War II: The Belgian Troopship Leopoldville was torpedoed and sank with the loss of 763 soldiers and 56 crew.,24 December 1944 CE,https://en.wikipedia.org/wiki/December_24,December 24,Not stated in source,Wikipedia — December 24,Exact date as listed,Military and conflict,,Calendar system not specified by source,Target met,National / regional,Secondary reference source,20,Verified against cited date-page entry,20,65
24,CE,2003,December,Date page uses modern date presentation; original calendar date is not stated.,Europe,GHC-DEC-24-19,Conflict / political violence,"On 24 December 2003 CE, The Spanish police thwart an attempt by ETA to detonate 50 kg of explosives at 3:55 p.m. inside Madrid's busy Chamartín Station.",The Spanish police thwart an attempt by ETA to detonate 50 kg of explosives at 3:55 p.m. inside Madrid's busy Chamartín Station.,24 December 2003 CE,https://en.wikipedia.org/wiki/December_24,December 24,Not stated in source,Wikipedia — December 24,Exact date as listed,Military and conflict,Spain,Calendar system not specified by source,Target met,National / regional,Secondary reference source,20,Verified against cited date-page entry,20,65
24,CE,1955,December,Date page uses modern date presentation; original calendar date is not stated.,,GHC-DEC-24-20,Disaster,"On 24 December 1955 CE, A flood devastates California, killing 74 people across portions of the state.","A flood devastates California, killing 74 people across portions of the state.",24 December 1955 CE,https://en.wikipedia.org/wiki/December_24,December 24,Not stated in source,Wikipedia — December 24,Exact date as listed,Disaster and accident,,Calendar system not specified by source,Target met,National / regional,Secondary reference source,20,Verified against cited date-page entry,20,61
25,CE,1915,December,Date page uses modern date presentation; original calendar date is not stated.,Asia,GHC-DEC-25-01,Conflict / political violence,"On 25 December 1915 CE, The National Protection War breaks out against the Empire of China, as military leaders Cai E and Tang Jiyao proclaim the independence of Yunnan and begin a campaign to restore the Republic.","The National Protection War breaks out against the Empire of China, as military leaders Cai E and Tang Jiyao proclaim the independence of Yunnan and begin a campaign to restore the Republic.",25 December 1915 CE,https://en.wikipedia.org/wiki/December_25,December 25,Not stated in source,Wikipedia — December 25,Exact date as listed,Military and conflict,China,Calendar system not specified by source,Target met,International / transnational,Secondary reference source,20,Verified against cited date-page entry,20,100
25,CE,1776,December,Date page uses modern date presentation; original calendar date is not stated.,North America,GHC-DEC-25-02,Conflict / political violence,"On 25 December 1776 CE, American Revolutionary War: General George Washington and the Continental Army cross the Delaware River at night to attack Hessian forces serving Great Britain at Trenton, New Jersey, the next day.","American Revolutionary War: General George Washington and the Continental Army cross the Delaware River at night to attack Hessian forces serving Great Britain at Trenton, New Jersey, the next day.",25 December 1776 CE,https://en.wikipedia.org/wiki/December_25,December 25,Not stated in source,Wikipedia — December 25,Exact date as listed,Military and conflict,United States,Calendar system not specified by source,Target met,International / transnational,Secondary reference source,20,Verified against cited date-page entry,20,100
25,CE,1962,December,Date page uses modern date presentation; original calendar date is not stated.,Europe,GHC-DEC-25-03,Political change,"On 25 December 1962 CE, The Soviet Union conducts its final above-ground nuclear weapon test, in anticipation of the 1963 Partial Nuclear Test Ban Treaty.","The Soviet Union conducts its final above-ground nuclear weapon test, in anticipation of the 1963 Partial Nuclear Test Ban Treaty.",25 December 1962 CE,https://en.wikipedia.org/wiki/December_25,December 25,Not stated in source,Wikipedia — December 25,Exact date as listed,Politics and governance,Russia,Calendar system not specified by source,Target met,International / transnational,Secondary reference source,20,Verified against cited date-page entry,20,99
25,CE,1989,December,Date page uses modern date presentation; original calendar date is not stated.,Europe,GHC-DEC-25-04,Political change,"On 25 December 1989 CE, Romanian Revolution: Deposed President of Romania Nicolae Ceaușescu and his wife, Elena, are condemned to death and executed after a summary trial.","Romanian Revolution: Deposed President of Romania Nicolae Ceaușescu and his wife, Elena, are condemned to death and executed after a summary trial.",25 December 1989 CE,https://en.wikipedia.org/wiki/December_25,December 25,Not stated in source,Wikipedia — December 25,Exact date as listed,Politics and governance,Romania,Calendar system not specified by source,Target met,International,Secondary reference source,20,Verified against cited date-page entry,20,91
25,CE,1356,December,Date page uses modern date presentation; original calendar date is not stated.,,GHC-DEC-25-05,Political change,"On 25 December 1356 CE, Charles IV, Holy Roman Emperor, promulgates the Golden Bull, a constitution for his empire.","Charles IV, Holy Roman Emperor, promulgates the Golden Bull, a constitution for his empire.",25 December 1356 CE,https://en.wikipedia.org/wiki/December_25,December 25,Not stated in source,Wikipedia — December 25,Exact date as listed,Politics and governance,,Calendar system not specified by source,Target met,International,Secondary reference source,20,Verified against cited date-page entry,20,89
25,CE,1977,December,Date page uses modern date presentation; original calendar date is not stated.,Asia,GHC-DEC-25-06,Conflict / political violence,"On 25 December 1977 CE, Israeli Prime Minister Menachem Begin meets in Egypt with its president Anwar Sadat.",Israeli Prime Minister Menachem Begin meets in Egypt with its president Anwar Sadat.,25 December 1977 CE,https://en.wikipedia.org/wiki/December_25,December 25,Not stated in source,Wikipedia — December 25,Exact date as listed,Military and conflict,Israel,Calendar system not specified by source,Target met,International,Secondary reference source,20,Verified against cited date-page entry,20,89
